GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_022E,S0101_C01_022E,S0101_C01_007E,S0101_C01_007E,S0101_C01_008E,S0101_C01_008E,S0101_C01_028E,S0101_C02_001E,S0101_C02_002E,S0101_C02_020E,S0101_C02_021E,S0101_C02_022E,S0101_C02_022E,S0101_C02_007E,S0101_C02_007E,S0101_C02_008E,S0101_C02_008E,S0101_C02_028E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_022E,S0101_C03_022E,S0101_C03_007E,S0101_C03_007E,S0101_C03_008E,S0101_C03_008E,S0101_C03_028E
0500000US36103,"Suffolk County, New York",1492360,85065,202961,67156,131328,8.8,82080,5.5,85065,5.7,204453,734110,44047,104244,34503,68272,9.3,42578,5.8,42578,5.8,86625,758250,41704,98573,32605,62177,8.2,39429,5.2,42462,5.6,116771
0500000US36105,"Sullivan County, New York",77340,4486,9513,3326,6497,8.4,4331,5.6,4099,5.3,11524,39626,2298,5033,1664,3487,8.8,2179,5.5,2140,5.4,5468,37714,2150,4526,1622,2979,7.9,2150,5.7,1999,5.3,6072
0500000US36107,"Tioga County, New York",51067,2860,6741,2247,3830,7.5,2604,5.1,2655,5.2,8120,25177,1485,3374,1158,2014,8,1309,5.2,1385,5.5,3701,25890,1398,3340,1113,1812,7,1295,5,1295,5,4401
0500000US36109,"Tompkins County, New York",101570,4368,8837,3250,27322,26.9,7211,7.1,5891,5.8,11071,50068,2303,4556,1802,13819,27.6,3705,7.4,2954,5.9,4756,51502,2060,4326,1494,13494,26.2,3554,6.9,2884,5.6,6335
0500000US36111,"Ulster County, New York",182516,8943,20442,7301,18434,10.1,10221,5.6,9856,5.4,27377,90745,4447,10345,3811,9256,10.2,5354,5.9,5082,5.6,12069,91771,4405,10003,3579,9177,10,4772,5.2,4864,5.3,15418
0500000US36113,"Warren County, New York",65700,3351,7424,2694,5125,7.8,3548,5.4,3351,5.1,11366,31929,1724,3768,1373,2618,8.2,1724,5.4,1692,5.3,4981,33771,1621,3681,1317,2533,7.5,1790,5.3,1655,4.9,6383
0500000US36115,"Washington County, New York",63108,3219,7384,2524,5364,8.5,3723,5.9,3471,5.5,9845,32803,1706,3838,1378,3083,9.4,2099,6.4,1870,5.7,4396,30305,1515,3515,1182,2273,7.5,1636,5.4,1576,5.2,5455
0500000US36117,"Wayne County, New York",93476,5422,12432,4206,7104,7.6,4767,5.1,4767,5.1,13554,46355,2689,6212,2179,3801,8.2,2364,5.1,2364,5.1,6165,47121,2733,6267,2073,3298,7,2356,5,2356,5,7398
0500000US36119,"Westchester County, New York",950227,57014,128281,41810,77919,8.2,53213,5.6,55113,5.8,139683,457439,29276,65871,21500,39797,8.7,26531,5.8,26989,5.9,57180,492788,28089,62584,20204,38437,7.8,26118,5.3,28089,5.7,82788
0500000US36121,"Wyoming County, New York",42092,2063,4798,1726,3409,8.1,2820,6.7,2736,6.5,5893,22842,982,2467,868,1964,8.6,1759,7.7,1759,7.7,2650,19250,1097,2349,886,1444,7.5,1078,5.6,982,5.1,3253
0500000US36123,"Yates County, New York",25351,1546,3448,1166,2763,10.9,1242,4.9,1141,4.5,4208,12343,765,1790,592,1284,10.4,592,4.8,568,4.6,1926,13008,780,1652,585,1470,11.3,663,5.1,585,4.5,2289
0500000US37001,"Alamance County, North Carolina",151170,9373,19954,6047,15873,10.5,8466,5.6,8617,5.7,22373,71944,4820,10216,3022,7554,10.5,3957,5.5,4101,5.7,9137,79226,4595,9745,3011,8398,10.6,4437,5.6,4595,5.8,13152
0500000US37003,"Alexander County, North Carolina",37014,2184,4701,1592,2813,7.6,2184,5.9,2184,5.9,5774,18575,1040,2378,799,1467,7.9,1189,6.4,1152,6.2,2563,18439,1125,2323,774,1346,7.3,996,5.4,1033,5.6,3190
0500000US37005,"Alleghany County, North Carolina",11069,531,1317,365,731,6.6,454,4.1,553,5,2369,5558,272,622,195,411,7.4,250,4.5,322,5.8,1050,5511,259,694,171,325,5.9,198,3.6,226,4.1,1317
0500000US37007,"Anson County, North Carolina",26699,1655,3177,1121,2323,8.7,1709,6.4,1789,6.7,3845,13918,960,1573,557,1294,9.3,1030,7.4,1044,7.5,1545,12781,703,1610,575,1022,8,677,5.3,754,5.9,2301
0500000US37009,"Ashe County, North Carolina",27099,1436,2981,813,1870,6.9,1436,5.3,1463,5.4,5501,13250,716,1458,424,994,7.5,716,5.4,742,5.6,2412,13849,734,1523,388,872,6.3,734,5.3,720,5.2,3088
0500000US37011,"Avery County, North Carolina",17815,766,1675,606,1799,10.1,1069,6,1158,6.5,3153,9733,419,876,292,1032,10.6,691,7.1,711,7.3,1402,8082,356,792,315,768,9.5,380,4.7,445,5.5,1754
0500000US37013,"Beaufort County, North Carolina",47542,2757,5990,1664,3423,7.2,2425,5.1,2805,5.9,8843,22790,1413,3054,866,1686,7.4,1185,5.2,1345,5.9,3852,24752,1337,2945,817,1733,7,1238,5,1460,5.9,4975
0500000US37015,"Bertie County, North Carolina",21035,1157,2356,841,1809,8.6,1283,6.1,1157,5.5,3702,10415,594,1198,437,1021,9.8,739,7.1,677,6.5,1500,10620,552,1168,404,786,7.4,542,5.1,489,4.6,2198
0500000US37017,"Bladen County, North Carolina",34922,2060,4540,1467,3003,8.6,1537,4.4,2130,6.1,5518,16633,998,2229,782,1697,10.2,599,3.6,1015,6.1,2295,18289,1042,2304,677,1335,7.3,933,5.1,1116,6.1,3219
0500000US37019,"Brunswick County, North Carolina",107925,5720,11008,3346,6583,6.1,5612,5.2,5828,5.4,23420,52565,3049,5624,1524,3469,6.6,2786,5.3,2891,5.5,11407,55360,2657,5425,1772,3100,5.6,2823,5.1,2934,5.3,12068
0500000US37021,"Buncombe County, North Carolina",239000,13384,27246,8365,20554,8.6,15774,6.6,16013,6.7,38479,114864,6777,13784,4480,10108,8.8,7696,6.7,7926,6.9,16196,124136,6455,13407,3972,10427,8.4,8193,6.6,8193,6.6,22220
0500000US37023,"Burke County, North Carolina",90821,4995,11171,3996,8446,9.3,4541,5,4995,5.5,14713,45525,2595,5736,2322,4871,10.7,2367,5.2,2640,5.8,6237,45296,2401,5436,1676,3533,7.8,2220,4.9,2355,5.2,8425
0500000US37025,"Cabarrus County, North Carolina",178396,12845,27651,8028,13558,7.6,10525,5.9,12131,6.8,20159,87018,6526,14184,4264,6874,7.9,5134,5.9,5743,6.6,8441,91378,6305,13524,3838,6762,7.4,5391,5.9,6305,6.9,11605
0500000US37027,"Caldwell County, North Carolina",82493,4620,10559,3382,6682,8.1,3960,4.8,4537,5.5,12869,40473,2307,5221,1740,3481,8.6,1902,4.7,2266,5.6,5545,42020,2311,5337,1597,3194,7.6,2017,4.8,2269,5.4,7269
0500000US37029,"Camden County, North Carolina",9965,548,1604,458,837,8.4,349,3.5,488,4.9,1405,4994,305,809,230,499,10,140,2.8,240,4.8,669,4971,244,795,229,338,6.8,209,4.2,249,5,736
0500000US37031,"Carteret County, North Carolina",66415,3188,6974,2391,4915,7.4,3520,5.3,3719,5.6,12752,32646,1698,3591,1175,2579,7.9,1828,5.6,1926,5.9,5909,33769,1520,3377,1216,2330,6.9,1722,5.1,1790,5.3,6855
0500000US37033,"Caswell County, North Carolina",23615,1134,2787,897,1771,7.5,1204,5.1,1299,5.5,3896,12049,566,1518,434,976,8.1,687,5.7,747,6.2,1675,11566,567,1272,451,810,7,520,4.5,555,4.8,2221
0500000US37035,"Catawba County, North Carolina",154201,9560,20663,6322,12644,8.2,8635,5.6,9406,6.1,22205,75649,4842,10591,3329,6430,8.5,4236,5.6,4690,6.2,9456,78552,4713,10055,2985,6206,7.9,4399,5.6,4713,6,12804
0500000US37037,"Chatham County, North Carolina",63896,3834,7731,2172,3898,6.1,3067,4.8,3578,5.6,12140,30876,1945,3952,1112,2100,6.8,1420,4.6,1760,5.7,5311,33020,1882,3797,1057,1816,5.5,1651,5,1816,5.5,6835
0500000US37039,"Cherokee County, North Carolina",27304,1311,2949,956,1638,6,1256,4.6,1201,4.4,6335,13245,636,1536,450,848,6.4,609,4.6,596,4.5,2914,14059,675,1420,520,787,5.6,633,4.5,605,4.3,3416
0500000US37041,"Chowan County, North Carolina",14825,845,1942,504,1334,9,608,4.1,667,4.5,2921,7088,361,1014,312,631,8.9,397,5.6,284,4,1247,7737,480,936,193,704,9.1,217,2.8,387,5,1671
0500000US37043,"Clay County, North Carolina",10575,560,1110,349,783,7.4,286,2.7,476,4.5,2538,5155,284,639,129,361,7,186,3.6,237,4.6,1175,5420,276,472,228,417,7.7,92,1.7,233,4.3,1360
0500000US37045,"Cleveland County, North Carolina",97890,5776,12824,4307,9006,9.2,5090,5.2,5482,5.6,14977,47040,2916,6539,2211,4469,9.5,2399,5.1,2681,5.7,6256,50850,2848,6305,2085,4475,8.8,2695,5.3,2797,5.5,8695
0500000US37047,"Columbus County, North Carolina",57612,3399,7662,2420,4955,8.6,3457,6,3169,5.5,8930,28527,1797,3908,1198,2710,9.5,1854,6.5,1598,5.6,3680,29085,1600,3752,1192,2240,7.7,1600,5.5,1542,5.3,5235
0500000US37049,"Craven County, North Carolina",102904,7615,12451,3807,12657,12.3,7306,7.1,6174,6,15847,51438,3961,6224,1955,7510,14.6,3858,7.5,3086,6,6944,51466,3603,6279,1853,5198,10.1,3448,6.7,3036,5.9,8904
0500000US37051,"Cumberland County, North Carolina",319329,26504,45345,13412,40874,12.8,28420,8.9,22353,7,30656,154714,13460,23052,6807,21815,14.1,14234,9.2,10675,6.9,12532,164615,13169,22223,6585,19095,11.6,13992,8.5,11523,7,17943
0500000US37053,"Currituck County, North Carolina",23677,1350,3173,1018,1823,7.7,1184,5,1326,5.6,3054,11842,770,1587,533,924,7.8,580,4.9,604,5.1,1397,11835,592,1586,485,911,7.7,604,5.1,734,6.2,1657
0500000US37055,"Dare County, North Carolina",34019,1769,3878,1123,2177,6.4,1939,5.7,2177,6.4,5205,17001,867,1989,629,1326,7.8,867,5.1,1037,6.1,2482,17018,902,1872,511,851,5,1072,6.3,1123,6.6,2723
0500000US37057,"Davidson County, North Carolina",162628,9920,21955,6830,12034,7.4,8945,5.5,9595,5.9,23744,79756,5104,11246,3430,6141,7.7,4307,5.4,4865,6.1,10368,82872,4807,10773,3315,5967,7.2,4558,5.5,4807,5.8,13425
0500000US37059,"Davie County, North Carolina",41183,2306,5601,1771,2718,6.6,1771,4.3,2142,5.2,6795,20151,1270,2861,907,1370,6.8,846,4.2,1048,5.2,2902,21032,1073,2734,883,1325,6.3,946,4.5,1094,5.2,3891
0500000US37061,"Duplin County, North Carolina",58510,4271,8191,2340,5032,8.6,3511,6,3686,6.3,8308,28752,2128,4284,1208,2616,9.1,1754,6.1,1869,6.5,3450,29758,2113,3928,1131,2440,8.2,1756,5.9,1845,6.2,4851
0500000US37063,"Durham County, North Carolina",269283,19927,32045,8886,31506,11.7,25313,9.4,23966,8.9,26659,128496,10280,16190,4626,15163,11.8,11950,9.3,11693,9.1,10794,140787,9714,15768,4364,16331,11.6,13516,9.6,12108,8.6,15909
0500000US37065,"Edgecombe County, North Carolina",56253,3713,7594,2531,5007,8.9,3206,5.7,3263,5.8,8213,26163,1884,4003,1282,2433,9.3,1360,5.2,1570,6,3270,30090,1805,3581,1264,2558,8.5,1835,6.1,1715,5.7,4965
0500000US37067,"Forsyth County, North Carolina",351368,23893,47083,14055,35137,10,22488,6.4,22488,6.4,46029,166896,12183,24200,7343,16523,9.9,10681,6.4,10848,6.5,19026,184472,11622,23059,7010,18632,10.1,11991,6.5,11622,6.3,26933
0500000US37069,"Franklin County, North Carolina",60470,3870,8224,2479,5019,8.3,3326,5.5,3689,6.1,7801,30082,1985,4211,1324,2737,9.1,1685,5.6,1835,6.1,3309,30388,1884,4042,1155,2279,7.5,1641,5.4,1884,6.2,4497
0500000US37071,"Gaston County, North Carolina",206291,13203,27437,8664,17741,8.6,11965,5.8,12790,6.2,27643,99900,6693,14086,4595,8991,9,5794,5.8,6194,6.2,11489,106391,6490,13405,4043,8724,8.2,6064,5.7,6596,6.2,16065
0500000US37073,"Gates County, North Carolina",12069,652,1617,555,917,7.6,579,4.8,567,4.7,1834,5989,377,844,329,461,7.7,275,4.6,258,4.3,832,6080,280,766,231,456,7.5,304,5,304,5,1003
0500000US37075,"Graham County, North Carolina",8766,508,1096,342,798,9.1,333,3.8,403,4.6,1683,4316,298,565,168,345,8,203,4.7,173,4,773,4450,209,534,174,454,10.2,134,3,236,5.3,912
0500000US37077,"Granville County, North Carolina",59666,3282,7578,2387,5370,9,3222,5.4,3699,6.2,7578,31734,1714,3935,1269,3364,10.6,1682,5.3,2031,6.4,3332,27932,1564,3603,1145,1983,7.1,1536,5.5,1676,6,4246
0500000US37079,"Greene County, North Carolina",21386,1369,2716,813,1946,9.1,1305,6.1,1604,7.5,2716,11459,676,1409,458,1157,10.1,837,7.3,940,8.2,1112,9927,685,1310,367,794,8,476,4.8,655,6.6,1588
0500000US37081,"Guilford County, North Carolina",489576,30843,64134,19583,56791,11.6,33291,6.8,31333,6.4,60707,233213,15858,32650,10028,26353,11.3,16092,6.9,15159,6.5,25187,256363,14869,31276,9742,30251,11.8,17433,6.8,16407,6.4,35634
0500000US37083,"Halifax County, North Carolina",54693,3227,6946,2406,4758,8.7,3008,5.5,2789,5.1,8915,26212,1651,3617,1232,2385,9.1,1468,5.6,1442,5.5,3591,28481,1595,3332,1168,2364,8.3,1538,5.4,1339,4.7,5354
0500000US37085,"Harnett County, North Carolina",115559,9245,17796,4969,11787,10.2,8205,7.1,8205,7.1,12134,56719,4651,9188,2552,5899,10.4,3970,7,4027,7.1,5105,58840,4531,8591,2412,5943,10.1,4236,7.2,4178,7.1,7002
0500000US37087,"Haywood County, North Carolina",58915,2828,6304,2239,4242,7.2,2769,4.7,2887,4.9,12608,28473,1395,3246,1167,2306,8.1,1395,4.9,1424,5,5552,30442,1461,3044,1065,1979,6.5,1400,4.6,1461,4.8,7063
0500000US37089,"Henderson County, North Carolina",106577,5862,12363,3517,6714,6.3,5329,5,5968,5.6,24193,51488,3038,6282,1854,3450,6.7,2729,5.3,2986,5.8,10607,55089,2865,6060,1708,3250,5.9,2589,4.7,2975,5.4,13607
0500000US37091,"Hertford County, North Carolina",24525,1373,2796,907,2600,10.6,1422,5.8,1349,5.5,3924,12118,703,1442,460,1345,11.1,776,6.4,739,6.1,1575,12407,670,1352,459,1266,10.2,658,5.3,620,5,2345
0500000US37093,"Hoke County, North Carolina",47368,4642,7674,1895,4310,9.1,4358,9.2,4026,8.5,3363,23117,2265,3953,971,2104,9.1,2196,9.5,1988,8.6,1387,24251,2377,3735,946,2231,9.2,2158,8.9,2037,8.4,1989
0500000US37095,"Hyde County, North Carolina",5810,279,691,203,505,8.7,389,6.7,471,8.1,837,3172,63,343,70,298,9.4,308,9.7,336,10.6,387,2638,214,351,132,206,7.8,82,3.1,135,5.1,451
0500000US37097,"Iredell County, North Carolina",159614,9896,23304,7183,12610,7.9,8779,5.5,9577,6,20750,78719,5117,11965,3700,6849,8.7,4251,5.4,4644,5.9,8974,80895,4692,11406,3398,5824,7.2,4530,5.6,4854,6,11730
0500000US37099,"Jackson County, North Carolina",39985,1959,3999,1080,7597,19,2439,6.1,2359,5.9,6238,19659,885,2025,570,3853,19.6,1337,6.8,1239,6.3,2713,20326,1077,1951,508,3760,18.5,1077,5.3,1098,5.4,3537
0500000US37101,"Johnston County, North Carolina",169122,12684,26721,7441,12853,7.6,9640,5.7,11839,7,17589,83393,6421,13843,3836,6588,7.9,4837,5.8,5838,7,7505,85729,6258,12859,3601,6258,7.3,4801,5.6,6001,7,10116
0500000US37103,"Jones County, North Carolina",10144,568,1207,375,801,7.9,538,5.3,487,4.8,1846,5055,415,632,152,399,7.9,288,5.7,263,5.2,819,5089,158,575,229,407,8,249,4.9,229,4.5,1028
0500000US37105,"Lee County, North Carolina",57876,4167,8218,2431,4919,8.5,3762,6.5,3588,6.2,7987,28457,2106,4183,1394,2590,9.1,1850,6.5,1736,6.1,3329,29419,2030,4060,1030,2324,7.9,1942,6.6,1853,6.3,4648
0500000US37107,"Lenoir County, North Carolina",59372,3681,7837,2672,4869,8.2,3325,5.6,3444,5.8,9500,28334,1813,4108,1473,2493,8.8,1587,5.6,1615,5.7,3768,31038,1862,3694,1179,2359,7.6,1707,5.5,1800,5.8,5742
0500000US37109,"Lincoln County, North Carolina",78052,4527,10459,3356,5620,7.2,4137,5.3,4605,5.9,10537,38527,2158,5394,1734,2967,7.7,2042,5.3,2196,5.7,4816,39525,2372,5099,1621,2648,6.7,2055,5.2,2411,6.1,5771
0500000US37111,"McDowell County, North Carolina",44926,2740,5346,1617,3369,7.5,2516,5.6,2785,6.2,7458,22485,1439,2833,854,1664,7.4,1349,6,1439,6.4,3238,22441,1279,2536,785,1706,7.6,1144,5.1,1346,6,4241
0500000US37113,"Macon County, North Carolina",33815,1657,3551,1150,2266,6.7,1522,4.5,1657,4.9,8082,16427,871,1823,575,1216,7.4,805,4.9,821,5,3581,17388,800,1721,556,1026,5.9,730,4.2,852,4.9,4503
0500000US37115,"Madison County, North Carolina",20727,912,2467,705,2093,10.1,953,4.6,1099,5.3,3710,10326,506,1342,361,1095,10.6,475,4.6,537,5.2,1673,10401,416,1123,333,1009,9.7,478,4.6,551,5.3,2028
0500000US37117,"Martin County, North Carolina",24298,1385,2964,996,1871,7.7,1069,4.4,1239,5.1,4349,11364,693,1455,511,943,8.3,489,4.3,602,5.3,1761,12934,698,1500,479,931,7.2,582,4.5,647,5,2587
0500000US37119,"Mecklenburg County, North Carolina",926873,68589,128835,36148,88980,9.6,78784,8.5,76930,8.3,82492,448166,34957,65432,18375,43920,9.8,38542,8.6,37646,8.4,33612,478707,33988,63668,17712,44520,9.3,40211,8.4,39733,8.3,48828
0500000US37121,"Mitchell County, North Carolina",15539,761,1663,559,1212,7.8,777,5,855,5.5,3232,7627,343,900,297,633,8.3,389,5.1,427,5.6,1426,7912,419,767,261,585,7.4,388,4.9,435,5.5,1812
0500000US37123,"Montgomery County, North Carolina",27741,1720,3828,1193,2219,8,1443,5.2,1720,6.2,4411,13397,844,1916,563,1192,8.9,656,4.9,871,6.5,1902,14344,875,1908,631,1033,7.2,789,5.5,846,5.9,2496
0500000US37125,"Moore County, North Carolina",88314,4946,10863,3268,5740,6.5,4239,4.8,4416,5,20047,42228,2407,5616,1689,2872,6.8,2069,4.9,2154,5.1,8952,46086,2581,5208,1567,2811,6.1,2166,4.7,2258,4.9,11107
0500000US37127,"Nash County, North Carolina",95545,5733,12899,4108,8121,8.5,5255,5.5,5637,5.9,13376,46022,2945,6581,2071,4142,9,2577,5.6,2761,6,5477,49523,2872,6289,2080,3962,8,2625,5.3,2872,5.8,7924
0500000US37129,"New Hanover County, North Carolina",203276,11383,22157,6708,26223,12.9,15246,7.5,13823,6.8,28255,98438,5808,11419,3544,12600,12.8,7875,8,6989,7.1,12009,104838,5661,10693,3250,13524,12.9,7443,7.1,6814,6.5,16250
0500000US37131,"Northampton County, North Carolina",21959,1142,2503,900,1801,8.2,1054,4.8,988,4.5,4392,10589,604,1302,477,921,8.7,572,5.4,455,4.3,1758,11370,546,1205,432,875,7.7,478,4.2,523,4.6,2615
0500000US37133,"Onslow County, North Carolina",176461,16587,22058,5470,40233,22.8,17646,10,11646,6.6,13411,95036,8553,11309,2756,27180,28.6,9789,10.3,5987,6.3,5892,81425,8143,10830,2768,12947,15.9,7817,9.6,5781,7.1,7573
0500000US37135,"Orange County, North Carolina",133958,6832,15807,4956,24916,18.6,9109,6.8,7904,5.9,13262,64018,3521,8130,2625,11267,17.6,4481,7,3905,6.1,5698,69940,3357,7693,2378,13708,19.6,4686,6.7,3987,5.7,7484
0500000US37137,"Pamlico County, North Carolina",13145,592,1301,421,933,7.1,657,5,618,4.7,2905,6697,301,636,201,549,8.2,362,5.4,342,5.1,1380,6448,297,664,219,387,6,297,4.6,277,4.3,1528
0500000US37139,"Pasquotank County, North Carolina",40551,2757,4866,1541,5069,12.5,2757,6.8,2595,6.4,5515,19752,1383,2469,810,2509,12.7,1462,7.4,1284,6.5,2291,20799,1394,2413,749,2558,12.3,1310,6.3,1310,6.3,3224
0500000US37141,"Pender County, North Carolina",52447,3042,6713,2150,4248,8.1,2570,4.9,3094,5.9,8024,26307,1605,3367,1052,2394,9.1,1289,4.9,1657,6.3,3657,26140,1438,3346,1124,1830,7,1281,4.9,1438,5.5,4365
0500000US37143,"Perquimans County, North Carolina",13414,684,1516,483,979,7.3,590,4.4,711,5.3,2884,6276,408,741,126,490,7.8,264,4.2,270,4.3,1331,7138,271,771,350,485,6.8,321,4.5,450,6.3,1563
0500000US37145,"Person County, North Carolina",39322,2399,5112,1573,3028,7.7,1966,5,2163,5.5,5977,19161,1207,2702,843,1648,8.6,862,4.5,1092,5.7,2529,20161,1189,2419,746,1391,6.9,1069,5.3,1069,5.3,3468
0500000US37147,"Pitt County, North Carolina",167951,10917,20658,6046,31239,18.6,12764,7.6,10917,6.5,16963,79231,5625,10617,3011,14103,17.8,6180,7.8,5229,6.6,6972,88720,5323,9937,3105,17123,19.3,6565,7.4,5678,6.4,9937
0500000US37149,"Polk County, North Carolina",20386,815,2263,734,1203,5.9,877,4.3,897,4.4,5056,9839,413,1250,394,640,6.5,423,4.3,462,4.7,2204,10547,390,1023,348,570,5.4,454,4.3,432,4.1,2837
0500000US37151,"Randolph County, North Carolina",141568,8919,19678,5946,11325,8,7645,5.4,8353,5.9,19961,69758,4534,10045,3139,5790,8.3,3767,5.4,3976,5.7,8720,71810,4452,9551,2872,5529,7.7,3878,5.4,4309,6,11274
0500000US37153,"Richmond County, North Carolina",46608,2983,6339,2144,4428,9.5,2610,5.6,2750,5.9,6712,22811,1369,3239,1141,2418,10.6,1300,5.7,1391,6.1,2829,23797,1594,3094,999,1999,8.4,1309,5.5,1333,5.6,3903
0500000US37155,"Robeson County, North Carolina",133920,10178,19686,6026,14597,10.9,8437,6.3,8705,6.5,15267,65068,5205,10086,3123,7353,11.3,4164,6.4,4229,6.5,6377,68852,4957,9639,2961,7298,10.6,4338,6.3,4544,6.6,8882
0500000US37157,"Rockingham County, North Carolina",93264,5130,11565,3824,7088,7.6,4570,4.9,5130,5.5,15295,45037,2612,5990,1982,3558,7.9,2207,4.9,2477,5.5,6395,48227,2556,5594,1881,3521,7.3,2363,4.9,2604,5.4,8922
0500000US37159,"Rowan County, North Carolina",138189,8982,18103,5666,12437,9,8153,5.9,8430,6.1,20176,68153,4566,9405,2794,6475,9.5,4089,6,4157,6.1,8587,70036,4342,8755,2871,6023,8.6,3992,5.7,4202,6,11626
0500000US37161,"Rutherford County, North Carolina",67446,3777,8566,2765,5126,7.6,3237,4.8,3642,5.4,11736,32499,1917,4322,1300,2600,8,1592,4.9,1820,5.6,5005,34947,1887,4264,1433,2551,7.3,1677,4.8,1852,5.3,6780
0500000US37163,"Sampson County, North Carolina",63408,4375,9131,2727,5073,8,3614,5.7,3995,6.3,9067,31192,2215,4679,1435,2683,8.6,1778,5.7,2027,6.5,3774,32216,2158,4446,1321,2416,7.5,1836,5.7,1997,6.2,5316
0500000US37165,"Scotland County, North Carolina",36266,2466,4968,1632,3445,9.5,1995,5.5,2103,5.8,5005,17504,1225,2538,805,1645,9.4,1050,6,1050,6,2030,18762,1257,2420,844,1820,9.7,957,5.1,1051,5.6,2983
0500000US37167,"Stanly County, North Carolina",60489,3569,7622,2480,5746,9.5,3145,5.2,3327,5.5,9497,30255,1936,3933,1331,2995,9.9,1634,5.4,1694,5.6,4084,30234,1633,3689,1149,2751,9.1,1512,5,1633,5.4,5412
0500000US37169,"Stokes County, North Carolina",47224,2503,5950,1983,3495,7.4,2220,4.7,2550,5.4,7603,22914,1260,2979,985,1741,7.6,1100,4.8,1283,5.6,3231,24310,1240,2942,972,1726,7.1,1143,4.7,1264,5.2,4376
0500000US37171,"Surry County, North Carolina",73551,4340,9709,3016,5443,7.4,3678,5,4192,5.7,12283,35948,2301,4889,1618,2876,8,1869,5.2,2085,5.8,5141,37603,2068,4813,1429,2595,6.9,1843,4.9,2068,5.5,7145
0500000US37173,"Swain County, North Carolina",13995,910,1693,546,1190,8.5,826,5.9,756,5.4,2351,6992,496,895,420,594,8.5,329,4.7,378,5.4,1056,7003,420,798,126,595,8.5,490,7,371,5.3,1303
0500000US37175,"Transylvania County, North Carolina",32825,1411,3283,1083,2692,8.2,1346,4.1,1444,4.4,8633,15757,662,1654,551,1450,9.2,662,4.2,772,4.9,3845,17068,751,1639,529,1229,7.2,683,4,683,4,4796
0500000US37177,"Tyrrell County, North Carolina",4367,153,336,166,310,7.1,197,4.5,310,7.1,725,2371,59,147,83,202,8.5,130,5.5,194,8.2,235,1996,94,188,84,110,5.5,64,3.2,114,5.7,487
0500000US37179,"Union County, North Carolina",201617,14516,36089,9879,14920,7.4,9678,4.8,11895,5.9,19758,99665,7475,18538,4983,7874,7.9,4684,4.7,5681,5.7,8671,101952,7035,17536,4894,7137,7,4996,4.9,6321,6.2,11011
0500000US37181,"Vance County, North Carolina",45183,3118,6371,2033,4157,9.2,2440,5.4,2756,6.1,6371,21017,1555,3132,1030,2081,9.9,1114,5.3,1261,6,2564,24166,1595,3238,1015,2054,8.5,1329,5.5,1474,6.1,3818
0500000US37183,"Wake County, North Carolina",905573,65201,132214,37128,86935,9.6,67918,7.5,70635,7.8,77879,441250,33094,67070,18974,44125,10,33094,7.5,34418,7.8,32653,464323,32038,65005,18109,42718,9.2,34824,7.5,36682,7.9,45039
0500000US37185,"Warren County, North Carolina",20860,1189,2253,793,1773,8.5,1126,5.4,855,4.1,4026,10665,683,1162,395,1035,9.7,651,6.1,512,4.8,1738,10195,520,1091,398,734,7.2,479,4.7,347,3.4,2284
0500000US37187,"Washington County, North Carolina",13085,864,1740,550,994,7.6,615,4.7,576,4.4,2408,6086,371,889,304,511,8.4,262,4.3,335,5.5,992,6999,497,854,252,476,6.8,357,5.1,245,3.5,1407
0500000US37189,"Watauga County, North Carolina",51103,1840,3833,1278,16251,31.8,3219,6.3,2197,4.3,6337,25551,945,1993,664,8176,32,1916,7.5,1150,4.5,2862,25552,920,1814,613,8100,31.7,1303,5.1,1073,4.2,3501
0500000US37191,"Wayne County, North Carolina",122419,8692,16649,5019,12364,10.1,8447,6.9,7590,6.2,15914,59952,4436,8573,2578,6595,11,4317,7.2,3777,6.3,6475,62467,4185,8121,2499,5747,9.2,4123,6.6,3748,6,9495
0500000US37193,"Wilkes County, North Carolina",69265,3948,8797,2701,4987,7.2,3325,4.8,4225,6.1,11914,34055,1975,4529,1396,2486,7.3,1703,5,2180,6.4,5142,35210,2007,4260,1303,2500,7.1,1655,4.7,2042,5.8,6760
0500000US37195,"Wilson County, North Carolina",81020,5347,11100,3484,7049,8.7,4780,5.9,4861,6,11667,38568,2777,5747,1697,3471,9,2391,6.2,2237,5.8,4744,42452,2590,5349,1783,3608,8.5,2377,5.6,2590,6.1,6877
0500000US37197,"Yadkin County, North Carolina",38254,2257,4973,1607,3060,8,1721,4.5,2027,5.3,6235,18798,1147,2594,865,1579,8.4,846,4.5,1015,5.4,2726,19456,1090,2393,739,1479,7.6,895,4.6,1012,5.2,3522
0500000US37199,"Yancey County, North Carolina",17814,766,2138,623,1229,6.9,819,4.6,944,5.3,3687,8642,380,1046,302,614,7.1,432,5,458,5.3,1651,9172,385,1101,312,624,6.8,394,4.3,486,5.3,2036
0500000US38001,"Adams County, North Dakota",2325,126,191,86,151,6.5,74,3.2,93,4,579,1151,60,100,47,99,8.6,28,2.4,49,4.3,277,1174,65,90,40,50,4.3,46,3.9,45,3.8,303
