GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_022E,S0101_C01_022E,S0101_C01_007E,S0101_C01_007E,S0101_C01_008E,S0101_C01_008E,S0101_C01_028E,,S0101_C02_001E,S0101_C02_002E,S0101_C02_020E,S0101_C02_021E,S0101_C02_022E,S0101_C02_022E,S0101_C02_007E,S0101_C02_007E,S0101_C02_008E,S0101_C02_008E,S0101_C02_028E,,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_022E,S0101_C03_022E,S0101_C03_007E,S0101_C03_007E,S0101_C03_008E,S0101_C03_008E,S0101_C03_028E
Geography,Geographic Area Name,Total!!Estimate!!Total population,Total!!Estimate!!AGE!!Under 5 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!30 to 34 years,Total!!Estimate!!AGE!!30 to 34 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,,Male!!Estimate!!Total population,Male!!Estimate!!AGE!!Under 5 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!30 to 34 years,Male!!Estimate!!AGE!!30 to 34 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,,Female!!Estimate!!Total population,Female!!Estimate!!AGE!!Under 5 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!30 to 34 years,Female!!Estimate!!AGE!!30 to 34 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over
0500000US35027,"Lincoln County, New Mexico",20476,983,2191,758,1249,6.1,921,4.5,819,4,4423,,10076,494,1159,403,655,6.5,474,4.7,453,4.5,2146,,10400,489,1040,354,593,5.7,447,4.3,364,3.5,2288
0500000US35028,"Los Alamos County, New Mexico",18040,956,2562,884,884,4.9,686,3.8,1046,5.8,2544,,9019,460,1335,460,460,5.1,352,3.9,550,6.1,1191,,9021,487,1227,424,424,4.7,334,3.7,496,5.5,1353
0500000US35029,"Luna County, New Mexico",25250,1894,3661,1288,2273,9,1237,4.9,1288,5.1,4873,,12509,963,1876,688,1163,9.3,613,4.9,625,5,2402,,12741,930,1796,586,1108,8.7,637,5,663,5.2,2459
0500000US35031,"McKinley County, New Mexico",71290,5917,12618,4277,8412,11.8,4135,5.8,4277,6,6630,,34368,3024,6118,2165,4399,12.8,1925,5.6,2131,6.2,2749,,36922,2917,6535,2105,4061,11,2215,6,2141,5.8,3840
0500000US35033,"Mora County, New Mexico",4878,278,356,239,322,6.6,322,6.6,171,3.5,985,,2577,116,147,162,232,9,113,4.4,113,4.4,531,,2301,161,207,78,90,3.9,207,9,60,2.6,456
0500000US35035,"Otero County, New Mexico",63494,4699,8445,2730,6857,10.8,4381,6.9,3746,5.9,9397,,32046,2500,4262,1378,3813,11.9,2307,7.2,1955,6.1,4390,,31448,2201,4183,1321,3082,9.8,2107,6.7,1793,5.7,5032
0500000US35037,"Quay County, New Mexico",9000,486,1080,387,666,7.4,387,4.3,342,3.8,1890,,4307,271,556,116,375,8.7,155,3.6,168,3.9,883,,4693,216,530,268,291,6.2,230,4.9,178,3.8,1004
0500000US35039,"Rio Arriba County, New Mexico",40216,2815,5510,1729,3539,8.8,2413,6,2373,5.9,5550,,19814,1328,2715,931,1744,8.8,1228,6.2,1209,6.1,2516,,20402,1469,2795,796,1795,8.8,1183,5.8,1143,5.6,3019
0500000US35041,"Roosevelt County, New Mexico",19622,1472,2688,863,3591,18.3,1275,6.5,981,5,2355,,9979,788,1347,449,1986,19.9,659,6.6,569,5.7,1068,,9643,685,1350,415,1610,16.7,608,6.3,415,4.3,1292
0500000US35043,"Sandoval County, New Mexico",128280,8980,19370,5901,10134,7.9,7312,5.7,7825,6.1,15394,,62740,4643,9913,3012,5207,8.3,3576,5.7,3827,6.1,6839,,65540,4326,9503,2884,4981,7.6,3736,5.7,4063,6.2,8586
0500000US35045,"San Juan County, New Mexico",128160,10765,20377,6280,12688,9.9,9484,7.4,8202,6.4,13713,,63672,5476,10442,3184,6495,10.2,4775,7.5,4202,6.6,6049,,64488,5288,9996,3095,6255,9.7,4643,7.2,3998,6.2,7674
0500000US35047,"San Miguel County, New Mexico",29300,1612,3750,1172,3164,10.8,1641,5.6,1436,4.9,4336,,14462,766,1851,607,1649,11.4,853,5.9,752,5.2,1996,,14838,846,1899,579,1528,10.3,801,5.4,697,4.7,2344
0500000US35049,"Santa Fe County, New Mexico",143053,8154,16737,5293,11301,7.9,7868,5.5,8297,5.8,21029,,69582,4105,8419,2644,5984,8.6,4105,5.9,4175,6,9394,,73471,4114,8376,2571,5290,7.2,3747,5.1,4188,5.7,11608
0500000US35051,"Sierra County, New Mexico",11925,417,1550,513,668,5.6,680,5.7,179,1.5,3589,,5868,158,716,346,223,3.8,575,9.8,129,2.2,1737,,6057,254,842,164,442,7.3,103,1.7,55,0.9,1859
0500000US35053,"Socorro County, New Mexico",17926,1344,2330,807,2295,12.8,1040,5.8,968,5.4,2456,,8949,510,1271,421,1271,14.2,528,5.9,483,5.4,1199,,8977,835,1059,386,1023,11.4,521,5.8,476,5.3,1266
0500000US35055,"Taos County, New Mexico",32720,1800,3763,1211,2290,7,1603,4.9,1603,4.9,5432,,16074,964,1961,611,1189,7.4,804,5,804,5,2427,,16646,832,1798,599,1099,6.6,816,4.9,816,4.9,2996
0500000US35057,"Torrance County, New Mexico",16391,885,2311,770,1410,8.6,705,4.3,787,4.8,2295,,8476,424,1170,364,746,8.8,441,5.2,424,5,1161,,7915,459,1140,412,673,8.5,269,3.4,372,4.7,1132
0500000US35059,"Union County, New Mexico",4433,239,731,164,248,5.6,244,5.5,213,4.8,785,,2385,131,458,117,122,5.1,157,6.6,131,5.5,315,,2048,109,272,47,127,6.2,84,4.1,84,4.1,471
0500000US35061,"Valencia County, New Mexico",75640,5295,11119,3706,7035,9.3,4538,6,4311,5.7,9455,,38123,2783,5718,1830,3584,9.4,2402,6.3,2211,5.8,4422,,37517,2514,5402,1838,3414,9.1,2138,5.7,2063,5.5,5027
0500000US36001,"Albany County, New York",303957,15198,34043,11854,41034,13.5,20669,6.8,17630,5.8,42250,,146825,7782,17472,6020,20262,13.8,10278,7,8810,6,17032,,157132,7385,16656,5657,20899,13.3,10528,6.7,8957,5.7,25141
0500000US36003,"Allegany County, New York",48991,2597,5928,2205,7741,15.8,2499,5.1,2303,4.7,7349,,24839,1316,3055,1267,4148,16.7,1267,5.1,1167,4.7,3403,,24152,1280,2850,966,3623,15,1232,5.1,1135,4.7,3961
0500000US36005,"Bronx County, New York",1374593,104469,199316,67355,156704,11.4,105844,7.7,96222,7,144332,,644641,52861,101853,34166,79291,12.3,49637,7.7,43836,6.8,54150,,729952,51097,97814,32848,77375,10.6,56206,7.7,52557,7.2,89784
0500000US36007,"Broome County, New York",200448,10423,22851,7817,25457,12.7,12628,6.3,10223,5.1,32673,,97979,5389,11757,3919,13423,13.7,6467,6.6,5095,5.2,13423,,102469,5021,11067,3996,12194,11.9,6148,6,5123,5,19367
0500000US36009,"Cattaraugus County, New York",80478,4909,10623,3461,7887,9.8,4265,5.3,4104,5.1,12233,,39858,2471,5461,1794,4026,10.1,2073,5.2,2033,5.1,5421,,40620,2397,5159,1665,3818,9.4,2153,5.3,2031,5,6824
0500000US36011,"Cayuga County, New York",80204,4171,9865,3529,6898,8.6,4652,5.8,4572,5.7,12191,,40982,2172,5041,1844,3606,8.8,2541,6.2,2582,6.3,5328,,39222,2000,4824,1687,3295,8.4,2118,5.4,1961,5,6903
0500000US36013,"Chautauqua County, New York",135018,7426,16607,5671,15257,11.3,7291,5.4,6616,4.9,22143,,66428,3786,8636,2856,7772,11.7,3720,5.6,3255,4.9,9499,,68590,3704,8025,2812,7476,10.9,3498,5.1,3292,4.8,12689
0500000US36015,"Chemung County, New York",88731,5413,10914,3638,8163,9.2,5058,5.7,5146,5.8,13842,,44171,2915,5566,1855,4064,9.2,2739,6.2,2783,6.3,5742,,44560,2540,5303,1782,4100,9.2,2317,5.2,2317,5.2,8065
0500000US36017,"Chenango County, New York",50788,2793,6653,2387,3860,7.6,2590,5.1,2539,5,8329,,25212,1513,3303,1210,1992,7.9,1361,5.4,1311,5.2,3782,,25576,1304,3325,1176,1841,7.2,1253,4.9,1228,4.8,4553
0500000US36019,"Clinton County, New York",82265,4031,8885,3208,10694,13,5429,6.6,5018,6.1,10694,,42363,2033,4618,1695,5592,13.2,3008,7.1,2881,6.8,4702,,39902,1995,4270,1556,5107,12.8,2434,6.1,2155,5.4,6025
0500000US36021,"Columbia County, New York",63055,3027,7188,2837,4792,7.6,2901,4.6,2964,4.7,11161,,31882,1594,3794,1626,2614,8.2,1435,4.5,1562,4.9,5101,,31173,1434,3398,1216,2151,6.9,1434,4.6,1372,4.4,6048
0500000US36023,"Cortland County, New York",49441,2670,5785,2027,8702,17.6,2620,5.3,2423,4.9,6427,,24162,1305,3044,966,4156,17.2,1377,5.7,1184,4.9,2827,,25279,1390,2730,1036,4550,18,1264,5,1264,5,3615
0500000US36025,"Delaware County, New York",48079,2404,5144,2019,4760,9.9,2164,4.5,2164,4.5,9231,,24180,1233,2611,1064,2611,10.8,1112,4.6,1064,4.4,4280,,23899,1195,2509,956,2127,8.9,1052,4.4,1075,4.5,4947
0500000US36027,"Dutchess County, New York",296842,15436,37996,13358,32059,10.8,15733,5.3,15733,5.3,39777,,147867,7985,19223,7098,16118,10.9,8428,5.7,8133,5.5,17300,,148975,7598,18622,6406,15791,10.6,7449,5,7598,5.1,22346
0500000US36029,"Erie County, New York",919714,48745,113125,38628,94731,10.3,57942,6.3,49665,5.4,144395,,443093,24813,57602,19939,48297,10.9,29244,6.6,24370,5.5,58488,,476621,24308,55765,19065,46709,9.8,29074,6.1,24784,5.2,85792
0500000US36031,"Essex County, New York",39357,1810,4172,1574,3070,7.8,2165,5.5,2283,5.8,7006,,20504,923,2153,841,1722,8.4,1292,6.3,1353,6.6,3137,,18853,905,2017,754,1339,7.1,867,4.6,924,4.9,3884
0500000US36033,"Franklin County, New York",51711,2689,5895,2068,5223,10.1,3723,7.2,3206,6.2,6826,,28509,1397,3050,1140,3164,11.1,2366,8.3,1996,7,3050,,23202,1299,2831,951,2042,8.8,1346,5.8,1207,5.2,3805
0500000US36035,"Fulton County, New York",55456,2939,7043,2496,4381,7.9,3161,5.7,2995,5.4,8818,,27608,1518,3589,1353,2291,8.3,1629,5.9,1518,5.5,3727,,27848,1420,3425,1142,2089,7.5,1559,5.6,1476,5.3,5096
0500000US36037,"Genesee County, New York",59966,3358,7436,2639,5397,9,3298,5.5,3118,5.2,9295,,29743,1725,3718,1368,2855,9.6,1755,5.9,1606,5.4,3986,,30223,1632,3717,1269,2569,8.5,1541,5.1,1511,5,5289
0500000US36039,"Greene County, New York",49298,2268,5373,2021,4634,9.4,2268,4.6,2613,5.3,8479,,25744,1158,2755,1081,3064,11.9,1313,5.1,1390,5.4,3990,,23554,1131,2614,966,1602,6.8,966,4.1,1201,5.1,4499
0500000US36041,"Hamilton County, New York",4870,180,477,161,239,4.9,175,3.6,170,3.5,1110,,2460,101,241,79,133,5.4,79,3.2,86,3.5,541,,2410,77,236,82,108,4.5,99,4.1,87,3.6,569
0500000US36043,"Herkimer County, New York",64354,3539,8044,2767,5663,8.8,3539,5.5,3282,5.1,10747,,31416,1759,4115,1414,2827,9,1822,5.8,1602,5.1,4618,,32938,1812,3985,1350,2866,8.7,1680,5.1,1713,5.2,6094
0500000US36045,"Jefferson County, New York",115941,9159,15304,4638,14956,12.9,9739,8.4,7652,6.6,12869,,59628,4770,7632,2325,9004,15.1,5188,8.7,4055,6.8,5545,,56313,4392,7602,2309,5969,10.6,4505,8,3548,6.3,7377
0500000US36047,"Kings County, New York",2486119,176514,315737,101931,258556,10.4,221265,8.9,196403,7.9,285904,,1171941,90239,160556,51565,128914,11,105475,9,93755,8,112506,,1314178,86736,155073,49939,130104,9.9,115648,8.8,102506,7.8,174786
0500000US36049,"Lewis County, New York",27037,1784,3650,1271,2217,8.2,1460,5.4,1487,5.5,4083,,13593,924,1835,612,1183,8.7,761,5.6,748,5.5,1876,,13444,847,1828,659,1022,7.6,713,5.3,739,5.5,2218
0500000US36051,"Livingston County, New York",65387,3073,7650,2550,9808,15,3269,5,3008,4.6,8893,,32663,1568,3854,1274,4769,14.6,1764,5.4,1633,5,3887,,32724,1538,3763,1276,5007,15.3,1473,4.5,1407,4.3,5007
0500000US36053,"Madison County, New York",73156,3950,9071,3146,9803,13.4,3585,4.9,3731,5.1,10096,,36015,2053,4574,1621,4826,13.4,1873,5.2,1765,4.9,4466,,37141,1894,4494,1486,5014,13.5,1746,4.7,1931,5.2,5608
0500000US36055,"Monroe County, New York",742783,43081,94333,32682,82449,11.1,47538,6.4,41596,5.6,102504,,358325,21858,48374,16841,42282,11.8,23291,6.5,20066,5.6,42282,,384458,21145,46135,16147,40368,10.5,24221,6.3,21914,5.7,59975
0500000US36057,"Montgomery County, New York",49985,2849,6698,2199,4099,8.2,2899,5.8,2649,5.3,8347,,24353,1486,3458,1145,2094,8.6,1388,5.7,1291,5.3,3458,,25632,1384,3230,1051,1999,7.8,1487,5.8,1384,5.4,4896
0500000US36059,"Nassau County, New York",1332947,73312,177282,61316,111968,8.4,70646,5.3,70646,5.3,202608,,644672,37391,90899,31589,58020,9,36102,5.6,34812,5.4,84452,,688275,35790,86723,29596,53685,7.8,34414,5,35790,5.2,119072
0500000US36061,"New York County, New York",1588257,79413,120708,39706,176297,11.1,185826,11.7,155649,9.8,211238,,746858,40330,61242,20165,77673,10.4,85142,11.4,76180,10.2,85142,,841399,38704,59739,19352,97602,11.6,100968,12,79933,9.5,126210
0500000US36063,"Niagara County, New York",216036,11450,26356,9074,20091,9.3,12314,5.7,11234,5.2,34134,,104721,5864,13509,4608,10053,9.6,6074,5.8,5445,5.2,14242,,111315,5677,12913,4453,10018,9,6234,5.6,5788,5.2,19814
0500000US36065,"Oneida County, New York",234549,13135,28380,10086,23220,9.9,13838,5.9,12431,5.3,37997,,116990,6668,14624,5148,12284,10.5,7487,6.4,6551,5.6,16028,,117559,6466,13872,4820,11051,9.4,6466,5.5,5996,5.1,21866
0500000US36067,"Onondaga County, New York",464921,27430,60440,20457,51141,11,29755,6.4,25571,5.5,64624,,223841,14102,30666,10297,25070,11.2,14550,6.5,12535,5.6,26861,,241080,13259,29653,10125,26037,10.8,14947,6.2,13259,5.5,37850
0500000US36069,"Ontario County, New York",107070,5782,13919,4711,9743,9.1,5354,5,4925,4.6,16168,,52348,2879,7119,2513,4973,9.5,2617,5,2408,4.6,7067,,54722,2846,6731,2244,4706,8.6,2736,5,2572,4.7,9084
0500000US36071,"Orange County, New York",371833,26400,57262,18220,36068,9.7,20079,5.4,21194,5.7,40530,,185910,13571,29374,9481,20450,11,10039,5.4,10783,5.8,17290,,185923,12829,27703,8738,15618,8.4,10040,5.4,10598,5.7,23054
0500000US36073,"Orleans County, New York",43011,2280,5462,2022,4086,9.5,2366,5.5,2409,5.6,6022,,21346,1153,2860,1089,2049,9.6,1238,5.8,1174,5.5,2626,,21665,1105,2600,932,2037,9.4,1105,5.1,1257,5.8,3380
0500000US36075,"Oswego County, New York",122206,7088,15765,5866,15031,12.3,6721,5.5,6233,5.1,15154,,60859,3652,8094,2982,7668,12.6,3408,5.6,3104,5.1,6755,,61347,3374,7730,2945,7423,12.1,3313,5.4,3129,5.1,8405
0500000US36077,"Otsego County, New York",62380,2745,6488,2620,10480,16.8,2745,4.4,2682,4.3,10168,,30129,1386,3314,1356,4941,16.4,1326,4.4,1386,4.6,4459,,32251,1355,3193,1258,5515,17.1,1387,4.3,1322,4.1,5676
0500000US36079,"Putnam County, New York",99662,5083,14152,4784,7176,7.2,4684,4.7,4883,4.9,11959,,49705,2535,7406,2436,3927,7.9,2634,5.3,2386,4.8,5318,,49957,2498,6744,2348,3247,6.5,2098,4.2,2498,5,6694
0500000US36081,"Queens County, New York",2213977,132839,245751,81917,212542,9.6,185974,8.4,174904,7.9,283389,,1071353,68567,125348,41783,108207,10.1,92136,8.6,86780,8.1,114635,,1142624,65130,119976,39992,103979,9.1,92553,8.1,86839,7.6,170251
0500000US36083,"Rensselaer County, New York",159053,8907,19086,6521,17973,11.3,10179,6.4,9225,5.8,21631,,78318,4464,9633,3289,10025,12.8,5012,6.4,4542,5.8,9085,,80735,4360,9365,3229,7993,9.9,5086,6.3,4683,5.8,12514
0500000US36085,"Richmond County, New York",466034,28428,60584,20039,43341,9.3,30292,6.5,29826,6.4,58720,,226036,14692,31193,10398,22378,9.9,15144,6.7,14466,6.4,24186,,239998,13680,29520,9840,21120,8.8,14880,6.2,15360,6.4,34320
0500000US36087,"Rockland County, New York",308682,23460,48154,15125,27164,8.8,17286,5.6,16669,5.4,41055,,151316,12105,24665,7868,14224,9.4,9079,6,8474,5.6,17250,,157366,11488,23448,7239,13061,8.3,8340,5.3,8183,5.2,23762
0500000US36089,"St. Lawrence County, New York",111809,6485,13082,4472,17219,15.4,6373,5.7,5702,5.1,15318,,56703,3402,6634,2268,9413,16.6,3459,6.1,3005,5.3,6634,,55106,3086,6392,2204,7770,14.1,2866,5.2,2700,4.9,8652
0500000US36091,"Saratoga County, New York",218520,12019,28845,9178,17482,8,12019,5.5,12456,5.7,29500,,107481,6126,14725,4729,8813,8.2,6234,5.8,6126,5.7,12898,,111039,5996,13991,4442,8661,7.8,5774,5.2,6440,5.8,16434
0500000US36093,"Schenectady County, New York",153935,8928,19858,6773,14162,9.2,9236,6,8928,5.8,23090,,74630,4776,10224,3508,7164,9.6,4478,6,4329,5.8,9329,,79305,4203,9596,3252,6900,8.7,4758,6,4600,5.8,13720
0500000US36095,"Schoharie County, New York",32766,1507,3735,1343,3932,12,1671,5.1,1573,4.8,5177,,16508,726,1898,644,2212,13.4,941,5.7,792,4.8,2460,,16258,780,1853,683,1740,10.7,732,4.5,797,4.9,2715
0500000US36097,"Schuyler County, New York",18490,851,2237,906,1442,7.8,906,4.9,869,4.7,3069,,9214,424,1161,479,820,8.9,451,4.9,424,4.6,1373,,9276,436,1076,417,621,6.7,455,4.9,445,4.8,1698
0500000US36099,"Seneca County, New York",35306,1977,4131,1483,3178,9,2189,6.2,2083,5.9,5402,,18324,953,2071,788,1869,10.2,1319,7.2,1209,6.6,2437,,16982,1036,2072,696,1325,7.8,866,5.1,883,5.2,2972
0500000US36101,"Steuben County, New York",98837,5733,13244,4547,7709,7.8,5436,5.5,5436,5.5,15419,,49074,2994,6723,2306,4073,8.3,2650,5.4,2650,5.4,6821,,49763,2787,6469,2190,3633,7.3,2787,5.6,2737,5.5,8659
0500000US36103,"Suffolk County, New York",1487177,87743,205230,68410,127897,8.6,80308,5.4,84769,5.7,197795,,731503,44622,105336,35112,67298,9.2,41696,5.7,42427,5.8,84123,,755674,42318,99749,33250,60454,8,39295,5.2,42318,5.6,114107
0500000US36105,"Sullivan County, New York",77553,4576,9617,3412,6437,8.3,4343,5.6,4110,5.3,11245,,39559,2334,5024,1661,3442,8.7,2215,5.6,2136,5.4,5340,,37994,2280,4597,1748,3002,7.9,2128,5.6,1938,5.1,5927
0500000US36107,"Tioga County, New York",51287,2975,6821,2359,3898,7.6,2564,5,2667,5.2,7898,,25357,1521,3423,1217,2003,7.9,1319,5.2,1369,5.4,3626,,25930,1452,3423,1115,1893,7.3,1271,4.9,1297,5,4278
0500000US36109,"Tompkins County, New York",101033,4344,8891,3334,27481,27.2,7274,7.2,5658,5.6,10811,,49996,2300,4550,1850,13999,28,3600,7.2,2900,5.8,4650,,51037,2041,4338,1480,13525,26.5,3675,7.2,2756,5.4,6175
0500000US36111,"Ulster County, New York",182710,8953,20829,7491,18088,9.9,10049,5.5,9866,5.4,26676,,90881,4544,10633,3908,9179,10.1,5271,5.8,5089,5.6,11633,,91829,4500,10285,3581,8999,9.8,4775,5.2,4775,5.2,14968
0500000US36113,"Warren County, New York",65767,3288,7563,2762,5130,7.8,3617,5.5,3354,5.1,11049,,32113,1702,3886,1445,2633,8.2,1798,5.6,1702,5.3,4817,,33654,1582,3702,1346,2524,7.5,1817,5.4,1649,4.9,6226
0500000US36115,"Washington County, New York",63174,3285,7455,2590,5370,8.5,3790,6,3475,5.5,9666,,32842,1708,3908,1379,3120,9.5,2135,6.5,1905,5.8,4269,,30332,1577,3549,1213,2245,7.4,1638,5.4,1577,5.2,5369
0500000US36117,"Wayne County, New York",93628,5430,12640,4494,7022,7.5,4681,5,4681,5,13202,,46440,2740,6362,2276,3762,8.1,2322,5,2368,5.1,5944,,47188,2737,6276,2218,3303,7,2407,5.1,2312,4.9,7220
0500000US36119,"Westchester County, New York",944249,57599,128418,41547,76484,8.1,51934,5.5,54766,5.8,136916,,454185,29068,65857,21801,39060,8.6,26343,5.8,26797,5.9,55865,,490064,28424,62728,20093,37245,7.6,25973,5.3,27934,5.7,81351
0500000US36121,"Wyoming County, New York",42223,2069,4940,1816,3378,8,2829,6.7,2576,6.1,5785,,22980,1011,2574,919,1953,8.5,1815,7.9,1586,6.9,2597,,19243,1078,2386,904,1443,7.5,1039,5.4,981,5.1,3194
0500000US36123,"Yates County, New York",25342,1521,3548,1140,2712,10.7,1216,4.8,1115,4.4,4207,,12371,755,1831,581,1274,10.3,581,4.7,557,4.5,1905,,12971,778,1699,571,1427,11,636,4.9,571,4.4,2283
0500000US37001,"Alamance County, North Carolina",149439,9564,19726,5978,15392,10.3,8369,5.6,8667,5.8,21818,,71113,4907,10027,3058,7254,10.2,3982,5.6,4125,5.8,8889,,78326,4621,9634,2976,8146,10.4,4465,5.7,4543,5.8,12845
0500000US37003,"Alexander County, North Carolina",36964,2181,4731,1552,2809,7.6,2292,6.2,2144,5.8,5508,,18584,1096,2379,818,1412,7.6,1264,6.8,1096,5.9,2453,,18380,1084,2371,735,1379,7.5,1048,5.7,1066,5.8,3051
0500000US37005,"Alleghany County, North Carolina",11106,544,1244,389,855,7.7,411,3.7,555,5,2332,,5606,185,622,269,477,8.5,263,4.7,320,5.7,1032,,5500,363,622,116,380,6.9,154,2.8,237,4.3,1298
0500000US37007,"Anson County, North Carolina",26788,1607,3322,1098,2223,8.3,1741,6.5,1848,6.9,3831,,13972,908,1635,559,1230,8.8,1020,7.3,1146,8.2,1523,,12816,705,1692,538,1000,7.8,731,5.7,718,5.6,2320
0500000US37009,"Ashe County, North Carolina",26991,1431,2915,810,1835,6.8,1458,5.4,1458,5.4,5425,,13209,713,1440,436,991,7.5,726,5.5,726,5.5,2325,,13782,730,1488,386,841,6.1,717,5.2,730,5.3,3087
0500000US37011,"Avery County, North Carolina",17844,767,1695,589,1802,10.1,1071,6,1231,6.9,3087,,9744,419,887,292,1052,10.8,682,7,760,7.8,1354,,8100,340,810,300,761,9.4,389,4.8,470,5.8,1733
0500000US37013,"Beaufort County, North Carolina",47392,2844,5924,1801,3412,7.2,2370,5,2749,5.8,8483,,22695,1452,3018,930,1679,7.4,1157,5.1,1248,5.5,3654,,24697,1383,2939,864,1753,7.1,1210,4.9,1507,6.1,4816
