GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_023E,S0101_C01_007E,S0101_C01_008E,S0101_C01_030E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_023E,S0101_C03_007E,S0101_C03_008E,,S0101_C03_030E,S0101_C05_001E,S0101_C05_002E,S0101_C05_020E,S0101_C05_021E,S0101_C05_023E,S0101_C05_007E,S0101_C05_008E,,S0101_C05_030E
Geography,Geographic Area Name,Estimate!!Total!!Total population,Estimate!!Total!!Total population!!AGE!!Under 5 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!5 to 14 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!15 to 17 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!18 to 24 years,Estimate!!Total!!Total population!!AGE!!25 to 29 years,Estimate!!Total!!Total population!!AGE!!30 to 34 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!65 years and over,Estimate!!Male!!Total population,Estimate!!Male!!Total population!!AGE!!Under 5 years,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!5 to 14 years,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!15 to 17 years,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!18 to 24 years,Estimate!!Male!!Total population!!AGE!!25 to 29 years,Estimate!!Male!!Total population!!AGE!!30 to 34 years,,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!65 years and over,Estimate!!Female!!Total population,Estimate!!Female!!Total population!!AGE!!Under 5 years,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!5 to 14 years,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!15 to 17 years,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!18 to 24 years,Estimate!!Female!!Total population!!AGE!!25 to 29 years,Estimate!!Female!!Total population!!AGE!!30 to 34 years,,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!65 years and over
0500000US13181,"Lincoln County, Georgia",7799,380,849,291,565,439,311,1761,3683,173,414,63,301,225,174,,798,4116,207,435,228,264,214,137,,963
0500000US13183,"Long County, Georgia",18156,1423,2953,727,1730,1514,1449,1601,8872,722,1365,398,991,741,692,,625,9284,701,1588,329,739,773,757,,976
0500000US13185,"Lowndes County, Georgia",114582,8142,15081,4229,19878,9539,7836,13198,55959,4168,7697,2196,9756,5013,3988,,5579,58623,3974,7384,2033,10122,4526,3848,,7619
0500000US13187,"Lumpkin County, Georgia",31951,1369,3322,1076,6141,1795,1635,5337,15551,727,1607,509,3055,894,817,,2477,16400,642,1715,567,3086,901,818,,2860
0500000US13189,"McDuffie County, Georgia",21498,1459,3030,991,1715,1329,1316,3596,9999,716,1475,470,876,646,517,,1487,11499,743,1555,521,839,683,799,,2109
0500000US13191,"McIntosh County, Georgia",14120,616,1376,445,956,774,696,3453,7036,445,704,221,511,355,366,,1650,7084,171,672,224,445,419,330,,1803
0500000US13193,"Macon County, Georgia",13480,685,1442,503,1293,1026,865,2154,7342,309,713,256,810,668,655,,981,6138,376,729,247,483,358,210,,1173
0500000US13195,"Madison County, Georgia",28900,1688,3823,1157,2387,1621,1725,4560,14508,878,2081,663,1213,840,853,,2104,14392,810,1742,494,1174,781,872,,2456
0500000US13197,"Marion County, Georgia",8484,409,922,314,714,548,372,1724,4203,198,440,149,359,319,212,,816,4281,211,482,165,355,229,160,,908
0500000US13199,"Meriwether County, Georgia",21113,1250,2535,832,1735,1301,1145,4082,10221,641,1309,471,886,634,549,,1732,10892,609,1226,361,849,667,596,,2350
0500000US13201,"Miller County, Georgia",5836,329,758,252,303,387,352,1244,2832,193,402,131,161,151,165,,534,3004,136,356,121,142,236,187,,710
0500000US13205,"Mitchell County, Georgia",22432,1357,2997,858,1909,1534,1440,3517,11683,743,1534,433,1142,868,806,,1454,10749,614,1463,425,767,666,634,,2063
0500000US13207,"Monroe County, Georgia",27010,1415,3227,1010,2307,1446,1581,4736,13600,768,1650,545,1382,691,858,,2161,13410,647,1577,465,925,755,723,,2575
0500000US13209,"Montgomery County, Georgia",9036,481,1101,315,1171,527,443,1450,4633,230,560,166,685,283,241,,632,4403,251,541,149,486,244,202,,818
0500000US13211,"Morgan County, Georgia",18235,1011,2332,759,1595,824,939,3449,8783,540,1169,319,879,345,360,,1555,9452,471,1163,440,716,479,579,,1894
0500000US13213,"Murray County, Georgia",39557,2462,5701,1764,3367,2607,2383,5575,19522,1224,2909,947,1718,1324,1146,,2447,20035,1238,2792,817,1649,1283,1237,,3128
0500000US13215,"Muscogee County, Georgia",196670,14425,26743,7617,20475,17051,15001,24712,96279,7331,13677,4008,11056,8867,7614,,9818,100391,7094,13066,3609,9419,8184,7387,,14894
0500000US13217,"Newton County, Georgia",106497,6895,16190,5322,10099,6628,6353,13118,50598,3594,8206,2761,5149,3172,2915,,5633,55899,3301,7984,2561,4950,3456,3438,,7485
0500000US13219,"Oconee County, Georgia",37017,2008,5903,2023,2899,1458,1884,5357,18164,1033,3025,1056,1487,733,846,,2526,18853,975,2878,967,1412,725,1038,,2831
0500000US13221,"Oglethorpe County, Georgia",14784,790,1810,572,1023,991,731,2670,7396,433,973,315,530,480,364,,1225,7388,357,837,257,493,511,367,,1445
0500000US13223,"Paulding County, Georgia",155840,10029,24366,7651,13562,9847,10060,15766,76195,5309,12462,3686,6779,4984,4657,,6870,79645,4720,11904,3965,6783,4863,5403,,8896
0500000US13225,"Peach County, Georgia",26966,1424,3429,943,3755,1697,1625,4070,12952,677,1760,489,1816,844,770,,1777,14014,747,1669,454,1939,853,855,,2293
0500000US13227,"Pickens County, Georgia",30832,1452,3788,1122,2144,1776,1557,6417,15233,720,2028,577,1069,875,780,,3030,15599,732,1760,545,1075,901,777,,3387
0500000US13229,"Pierce County, Georgia",19164,1207,2826,783,1361,1060,1126,3174,9639,604,1594,436,725,486,516,,1426,9525,603,1232,347,636,574,610,,1748
0500000US13231,"Pike County, Georgia",18082,877,2503,940,1486,1046,1092,2759,8876,461,1305,459,758,483,548,,1268,9206,416,1198,481,728,563,544,,1491
0500000US13233,"Polk County, Georgia",41621,2823,6101,1869,3410,2865,2554,6270,20415,1285,3131,1002,1786,1451,1216,,2667,21206,1538,2970,867,1624,1414,1338,,3603
0500000US13235,"Pulaski County, Georgia",11295,431,1013,545,997,746,938,2139,5075,202,592,295,561,320,264,,938,6220,229,421,250,436,426,674,,1201
0500000US13237,"Putnam County, Georgia",21503,975,2725,702,1618,973,1340,4942,10402,487,1283,396,841,411,647,,2394,11101,488,1442,306,777,562,693,,2548
0500000US13239,"Quitman County, Georgia",2276,126,227,68,122,112,228,608,1081,40,105,42,79,69,135,,250,1195,86,122,26,43,43,93,,358
0500000US13241,"Rabun County, Georgia",16457,701,1527,562,1116,876,792,4428,8107,305,809,300,619,466,421,,2068,8350,396,718,262,497,410,371,,2360
0500000US13243,"Randolph County, Georgia",7087,444,1170,210,592,338,315,1499,3493,258,619,93,283,101,258,,710,3594,186,551,117,309,237,57,,789
0500000US13245,"Richmond County, Georgia",201463,13750,25651,7512,23425,18290,14491,26601,97272,7120,12820,3719,12853,9127,7051,,11039,104191,6630,12831,3793,10572,9163,7440,,15562
0500000US13247,"Rockdale County, Georgia",89011,5245,13012,4306,8310,5192,4725,11956,41944,2631,6614,2133,4315,2465,1992,,5167,47067,2614,6398,2173,3995,2727,2733,,6789
0500000US13249,"Schley County, Georgia",5211,272,727,235,572,302,320,864,2546,146,277,177,246,208,173,,412,2665,126,450,58,326,94,147,,452
0500000US13251,"Screven County, Georgia",13990,875,1604,570,1298,819,765,2472,6804,455,837,252,641,445,390,,1102,7186,420,767,318,657,374,375,,1370
0500000US13253,"Seminole County, Georgia",8437,468,1032,315,693,308,524,1866,4027,265,576,110,288,139,306,,837,4410,203,456,205,405,169,218,,1029
0500000US13255,"Spalding County, Georgia",64719,3967,8859,2681,5299,4387,4016,11052,31395,2063,4655,1375,2638,2110,1988,,4762,33324,1904,4204,1306,2661,2277,2028,,6290
0500000US13257,"Stephens County, Georgia",25676,1484,3188,1072,2647,1431,1385,4892,11765,808,1406,192,1350,688,656,,2204,13911,676,1782,880,1297,743,729,,2688
0500000US13259,"Stewart County, Georgia",6042,212,399,186,691,736,663,912,3894,80,247,103,557,569,564,,396,2148,132,152,83,134,167,99,,516
0500000US13261,"Sumter County, Georgia",30352,1881,4016,1160,4235,1919,1755,4838,14359,995,1971,620,2024,976,841,,2046,15993,886,2045,540,2211,943,914,,2792
0500000US13263,"Talbot County, Georgia",6378,257,647,214,506,287,293,1439,3032,130,322,106,216,173,164,,649,3346,127,325,108,290,114,129,,790
0500000US13265,"Taliaferro County, Georgia",1665,58,130,54,132,110,96,411,847,16,58,45,78,61,46,,167,818,42,72,9,54,49,50,,244
0500000US13267,"Tattnall County, Georgia",25353,1376,2987,876,2282,2059,2023,3434,14888,637,1593,511,1750,1565,1399,,1491,10465,739,1394,365,532,494,624,,1943
0500000US13269,"Taylor County, Georgia",8193,404,974,316,836,407,335,1533,3946,236,514,178,496,153,167,,639,4247,168,460,138,340,254,168,,894
0500000US13271,"Telfair County, Georgia",16115,635,1615,493,1225,1196,1248,2720,9346,285,802,184,672,924,872,,1177,6769,350,813,309,553,272,376,,1543
0500000US13273,"Terrell County, Georgia",8859,553,1156,355,716,627,457,1622,4228,301,616,151,347,347,202,,677,4631,252,540,204,369,280,255,,945
0500000US13275,"Thomas County, Georgia",44730,2862,6032,1862,3543,2712,2723,7677,21219,1477,3088,942,1793,1230,1284,,3217,23511,1385,2944,920,1750,1482,1439,,4460
0500000US13277,"Tift County, Georgia",40510,2813,5594,1660,4653,2750,2506,5778,19509,1492,2800,853,2265,1463,1239,,2398,21001,1321,2794,807,2388,1287,1267,,3380
0500000US13279,"Toombs County, Georgia",27048,1919,4175,1122,2200,1786,1887,4383,12491,629,2082,606,1024,926,808,,1866,14557,1290,2093,516,1176,860,1079,,2517
0500000US13281,"Towns County, Georgia",11417,392,797,285,1610,471,354,3884,5334,205,382,130,789,222,165,,1767,6083,187,415,155,821,249,189,,2117
0500000US13283,"Treutlen County, Georgia",6777,503,797,282,468,559,358,1299,3573,296,387,132,232,337,173,,629,3204,207,410,150,236,222,185,,670
0500000US13285,"Troup County, Georgia",69774,4560,9836,2921,7033,4798,4544,9893,33387,2310,4953,1473,3558,2320,2180,,4154,36387,2250,4883,1448,3475,2478,2364,,5739
0500000US13287,"Turner County, Georgia",7962,540,1074,321,545,451,460,1436,3843,271,538,112,292,215,211,,600,4119,269,536,209,253,236,249,,836
0500000US13289,"Twiggs County, Georgia",8284,435,909,252,623,446,425,1755,4068,260,464,93,335,203,214,,788,4216,175,445,159,288,243,211,,967
0500000US13291,"Union County, Georgia",22775,936,2085,737,1314,886,1139,7301,11048,477,1079,403,663,461,659,,3367,11727,459,1006,334,651,425,480,,3934
0500000US13293,"Upson County, Georgia",26216,1796,3252,1035,2160,1648,1295,4707,12503,841,1667,610,1050,842,570,,2005,13713,955,1585,425,1110,806,725,,2702
0500000US13295,"Walker County, Georgia",68824,3853,8545,2833,5424,4018,4027,12448,34082,2106,4508,1515,2906,1960,1979,,5365,34742,1747,4037,1318,2518,2058,2048,,7083
0500000US13297,"Walton County, Georgia",90132,5562,13096,4080,7631,5443,5074,13518,43775,2886,6570,2034,3969,2632,2391,,6038,46357,2676,6526,2046,3662,2811,2683,,7480
0500000US13299,"Ware County, Georgia",35599,2411,4715,1420,2874,2593,2093,5895,17753,1153,2501,769,1531,1473,1104,,2434,17846,1258,2214,651,1343,1120,989,,3461
0500000US13301,"Warren County, Georgia",5346,282,689,157,294,411,255,1119,2475,123,329,60,159,204,110,,469,2871,159,360,97,135,207,145,,650
0500000US13303,"Washington County, Georgia",20461,1158,2565,827,1775,1352,1238,3424,10361,588,1299,429,1013,751,676,,1412,10100,570,1266,398,762,601,562,,2012
0500000US13305,"Wayne County, Georgia",29767,2062,4090,1218,2347,1942,2101,4479,15051,1049,2069,541,1256,1058,1093,,2040,14716,1013,2021,677,1091,884,1008,,2439
0500000US13307,"Webster County, Georgia",2613,60,464,101,184,64,169,547,1254,33,233,57,90,18,82,,270,1359,27,231,44,94,46,87,,277
0500000US13309,"Wheeler County, Georgia",7939,338,833,173,1111,766,465,1101,5007,218,398,62,872,544,293,,524,2932,120,435,111,239,222,172,,577
0500000US13311,"White County, Georgia",28928,1257,3341,1243,2573,1544,1368,6215,14128,594,1728,604,1306,819,682,,2861,14800,663,1613,639,1267,725,686,,3354
0500000US13313,"Whitfield County, Georgia",103849,7050,15651,4760,9696,7274,6618,13991,51525,3604,7956,2467,5008,3717,3363,,6209,52324,3446,7695,2293,4688,3557,3255,,7782
0500000US13315,"Wilcox County, Georgia",8846,468,965,259,817,582,605,1449,5242,231,529,113,562,356,416,,637,3604,237,436,146,255,226,189,,812
0500000US13317,"Wilkes County, Georgia",9884,558,1100,401,858,473,442,2252,4770,285,565,254,403,276,251,,975,5114,273,535,147,455,197,191,,1277
0500000US13319,"Wilkinson County, Georgia",9078,506,1222,359,704,477,494,1654,4349,270,610,162,358,228,204,,701,4729,236,612,197,346,249,290,,953
0500000US13321,"Worth County, Georgia",20656,1287,2700,815,1669,1296,1431,3744,10040,633,1423,463,860,637,773,,1622,10616,654,1277,352,809,659,658,,2122
0500000US15001,"Hawaii County, Hawaii",197658,12026,24313,6881,14749,11605,12182,38213,98276,6158,12494,3525,7431,5813,6008,,18592,99382,5868,11819,3356,7318,5792,6174,,19621
0500000US15003,"Honolulu County, Hawaii",987638,63874,115193,31962,95902,79019,72281,166432,497646,32896,59088,16409,53893,42551,37580,,73372,489992,30978,56105,15553,42009,36468,34701,,93060
0500000US15005,"Kalawao County, Hawaii",75,4,0,0,2,2,6,12,38,2,0,0,0,2,3,,0,37,2,0,0,2,0,3,,12
0500000US15007,"Kauai County, Hawaii",71377,4416,8839,2476,4950,4259,4503,13438,35375,2236,4594,1194,2534,2184,2246,,6182,36002,2180,4245,1282,2416,2075,2257,,7256
0500000US15009,"Maui County, Hawaii",165281,10068,20436,6013,11558,9902,11376,27860,82437,5195,10560,2991,5905,4970,5619,,13032,82844,4873,9876,3022,5653,4932,5757,,14828
0500000US16001,"Ada County, Idaho",446052,26579,63185,19383,38619,31973,32233,60097,223367,13598,32041,9974,20198,16368,16521,,27458,222685,12981,31144,9409,18421,15605,15712,,32639
0500000US16003,"Adams County, Idaho",4019,154,449,134,217,134,165,1128,2093,91,207,92,115,70,78,,624,1926,63,242,42,102,64,87,,504
0500000US16005,"Bannock County, Idaho",85065,6280,12626,3713,9029,6723,6191,11385,42300,3091,6463,1921,4681,3412,3160,,5311,42765,3189,6163,1792,4348,3311,3031,,6074
0500000US16007,"Bear Lake County, Idaho",5962,438,878,284,440,308,331,1221,2898,222,418,143,218,145,173,,574,3064,216,460,141,222,163,158,,647
0500000US16009,"Benewah County, Idaho",9086,521,1207,397,578,408,394,1987,4607,253,624,222,326,186,203,,1007,4479,268,583,175,252,222,191,,980
0500000US16011,"Bingham County, Idaho",45551,3555,8285,2447,4100,2410,2756,6234,22746,1778,4224,1287,2049,1244,1283,,2934,22805,1777,4061,1160,2051,1166,1473,,3300
0500000US16013,"Blaine County, Idaho",21994,1160,2913,962,1545,980,1152,3804,11251,594,1500,578,901,466,573,,1897,10743,566,1413,384,644,514,579,,1907
0500000US16015,"Boise County, Idaho",7163,216,755,312,358,227,258,1752,3780,112,413,154,190,115,128,,1008,3383,104,342,158,168,112,130,,744
0500000US16017,"Bonner County, Idaho",42711,2067,4858,1610,2589,1817,2146,9803,21366,1015,2573,799,1396,924,1029,,4945,21345,1052,2285,811,1193,893,1117,,4858
0500000US16019,"Bonneville County, Idaho",112397,9566,19958,5519,9565,7491,8008,14313,56237,4916,10259,2885,4850,3586,4059,,6547,56160,4650,9699,2634,4715,3905,3949,,7766
0500000US16021,"Boundary County, Idaho",11549,695,1538,507,765,470,588,2433,5735,360,764,258,383,219,278,,1231,5814,335,774,249,382,251,310,,1202
0500000US16023,"Butte County, Idaho",2602,89,427,71,73,110,133,566,1342,35,214,38,46,47,80,,316,1260,54,213,33,27,63,53,,250
0500000US16025,"Camas County, Idaho",886,63,133,25,55,34,25,208,433,33,63,8,16,22,10,,114,453,30,70,17,39,12,15,,94
0500000US16027,"Canyon County, Idaho",212230,16385,35491,10313,20177,14234,13783,27959,104902,8129,18085,5286,10242,7062,6771,,12826,107328,8256,17406,5027,9935,7172,7012,,15133
0500000US16029,"Caribou County, Idaho",6918,470,1176,381,471,317,439,1144,3543,238,609,206,274,164,207,,534,3375,232,567,175,197,153,232,,610
0500000US16031,"Cassia County, Idaho",23615,1960,4406,1257,2087,1397,1421,3223,12039,1001,2276,665,1126,743,725,,1479,11576,959,2130,592,961,654,696,,1744
0500000US16033,"Clark County, Idaho",1077,100,180,50,155,62,109,111,570,36,127,21,127,21,42,,60,507,64,53,29,28,41,67,,51
0500000US16035,"Clearwater County, Idaho",8640,311,783,334,526,458,410,2253,4790,179,431,202,321,329,241,,1178,3850,132,352,132,205,129,169,,1075
0500000US16037,"Custer County, Idaho",4141,153,390,167,267,124,155,1241,2165,81,224,100,162,65,73,,603,1976,72,166,67,105,59,82,,638
0500000US16039,"Elmore County, Idaho",26433,2081,3684,993,3319,2314,1969,3415,13858,1045,1856,537,1960,1331,1086,,1684,12575,1036,1828,456,1359,983,883,,1731
0500000US16041,"Franklin County, Idaho",13279,1021,2584,803,972,768,704,1804,6787,529,1411,414,443,452,362,,891,6492,492,1173,389,529,316,342,,913
0500000US16043,"Fremont County, Idaho",12965,832,1972,700,1197,658,767,2145,6766,373,1009,402,695,331,384,,1066,6199,459,963,298,502,327,383,,1079
0500000US16045,"Gem County, Idaho",17052,926,2305,752,1285,855,765,3627,8354,521,1085,344,723,421,386,,1777,8698,405,1220,408,562,434,379,,1850
0500000US16047,"Gooding County, Idaho",15169,1024,2447,685,1263,872,854,2537,7911,523,1273,349,696,481,443,,1281,7258,501,1174,336,567,391,411,,1256
0500000US16049,"Idaho County, Idaho",16337,769,1856,614,1118,759,735,4269,8537,416,966,316,698,385,372,,2241,7800,353,890,298,420,374,363,,2028
0500000US16051,"Jefferson County, Idaho",27969,2459,5538,1647,2300,1613,1832,3030,14295,1377,2746,841,1281,775,918,,1450,13674,1082,2792,806,1019,838,914,,1580
0500000US16053,"Jerome County, Idaho",23431,2039,4190,1041,2041,1551,1608,2935,11801,1036,2091,405,1055,803,849,,1436,11630,1003,2099,636,986,748,759,,1499
0500000US16055,"Kootenai County, Idaho",153605,9216,20290,6148,12219,9690,9552,27653,75890,4660,10413,3261,6349,4816,4705,,12921,77715,4556,9877,2887,5870,4874,4847,,14732
0500000US16057,"Latah County, Idaho",39239,2137,4018,1240,9980,3110,2277,4934,19894,1035,2083,573,5257,1725,1123,,2368,19345,1102,1935,667,4723,1385,1154,,2566
0500000US16059,"Lemhi County, Idaho",7798,371,807,260,462,292,354,2240,3948,182,433,137,280,143,174,,1150,3850,189,374,123,182,149,180,,1090
0500000US16061,"Lewis County, Idaho",3845,210,536,144,250,158,177,934,1911,105,294,81,127,77,78,,448,1934,105,242,63,123,81,99,,486
0500000US16063,"Lincoln County, Idaho",5321,362,967,296,438,259,339,661,2766,204,527,130,234,114,164,,325,2555,158,440,166,204,145,175,,336
0500000US16065,"Madison County, Idaho",38705,3859,5161,1553,11839,4268,1844,2484,19529,2043,2592,824,5605,2553,981,,1136,19176,1816,2569,729,6234,1715,863,,1348
0500000US16067,"Minidoka County, Idaho",20615,1599,3334,991,1889,1224,1162,3222,10377,782,1699,502,987,638,593,,1522,10238,817,1635,489,902,586,569,,1700
0500000US16069,"Nez Perce County, Idaho",40155,2458,4760,1482,3600,2730,2501,7788,19758,1232,2475,733,1822,1337,1195,,3535,20397,1226,2285,749,1778,1393,1306,,4253
0500000US16071,"Oneida County, Idaho",4326,271,787,211,356,122,203,829,2083,123,377,55,151,102,97,,386,2243,148,410,156,205,20,106,,443
0500000US16073,"Owyhee County, Idaho",11455,771,1721,534,993,627,579,2009,5874,376,878,314,537,306,288,,992,5581,395,843,220,456,321,291,,1017
0500000US16075,"Payette County, Idaho",23041,1532,3622,1062,1800,1286,1101,3997,11470,793,1886,541,951,632,541,,1904,11571,739,1736,521,849,654,560,,2093
0500000US16077,"Power County, Idaho",7713,650,1237,434,540,481,356,1209,3781,252,584,182,117,367,126,,632,3932,398,653,252,423,114,230,,577
0500000US16079,"Shoshone County, Idaho",12526,768,1305,439,843,661,541,2790,6267,422,645,221,450,361,286,,1342,6259,346,660,218,393,300,255,,1448
0500000US16081,"Teton County, Idaho",11080,784,1721,416,813,617,815,1126,5887,410,908,269,510,285,400,,585,5193,374,813,147,303,332,415,,541
0500000US16083,"Twin Falls County, Idaho",83666,6302,13337,3602,7207,5776,5951,12453,41204,3163,6771,1821,3611,2782,2916,,5650,42462,3139,6566,1781,3596,2994,3035,,6803
0500000US16085,"Valley County, Idaho",10401,491,1080,327,406,608,563,2437,5486,323,552,197,303,243,314,,1321,4915,168,528,130,103,365,249,,1116
0500000US16087,"Washington County, Idaho",10025,470,1464,411,621,504,480,2411,4966,258,740,201,356,235,251,,1206,5059,212,724,210,265,269,229,,1205
0500000US17001,"Adams County, Illinois",66427,4120,8512,2401,5220,4263,3979,12969,32481,2152,4339,1242,2541,2160,1972,,5721,33946,1968,4173,1159,2679,2103,2007,,7248
0500000US17003,"Alexander County, Illinois",6532,460,951,170,407,378,359,1328,3104,234,446,78,213,177,203,,591,3428,226,505,92,194,201,156,,737
0500000US17005,"Bond County, Illinois",16712,770,1790,645,1684,1020,973,2919,8587,409,908,336,805,567,573,,1295,8125,361,882,309,879,453,400,,1624
0500000US17007,"Boone County, Illinois",53606,3062,7908,2737,4972,2808,2870,7928,26830,1553,4087,1462,2575,1436,1429,,3586,26776,1509,3821,1275,2397,1372,1441,,4342
0500000US17009,"Brown County, Illinois",6675,275,622,149,635,590,563,949,4238,156,319,38,483,455,391,,444,2437,119,303,111,152,135,172,,505
0500000US17011,"Bureau County, Illinois",33381,1741,4175,1342,2552,1688,1827,7023,16437,922,2109,658,1262,880,967,,3131,16944,819,2066,684,1290,808,860,,3892
0500000US17013,"Calhoun County, Illinois",4858,254,586,179,340,223,230,1113,2435,121,307,91,172,125,119,,507,2423,133,279,88,168,98,111,,606
0500000US17015,"Carroll County, Illinois",14562,770,1537,534,1049,686,761,3544,7229,362,793,289,532,369,388,,1676,7333,408,744,245,517,317,373,,1868
0500000US17017,"Cass County, Illinois",12665,820,1719,515,994,736,833,2119,6353,388,932,291,496,381,469,,923,6312,432,787,224,498,355,364,,1196
0500000US17019,"Champaign County, Illinois",209448,11603,21287,6666,48655,16865,13934,25028,104513,5985,10752,3376,25609,8848,7103,,10999,104935,5618,10535,3290,23046,8017,6831,,14029
0500000US17021,"Christian County, Illinois",33231,1707,3922,1214,2602,1945,1942,6335,16818,864,1987,645,1411,1032,1056,,2743,16413,843,1935,569,1191,913,886,,3592
0500000US17023,"Clark County, Illinois",15836,927,2029,685,1206,857,888,3019,7824,500,1033,338,608,428,443,,1300,8012,427,996,347,598,429,445,,1719
0500000US17025,"Clay County, Illinois",13338,756,1696,521,1015,735,707,2632,6586,405,858,273,537,373,350,,1153,6752,351,838,248,478,362,357,,1479
0500000US17027,"Clinton County, Illinois",37628,2076,4500,1416,2955,2473,2646,6110,19551,1099,2360,739,1659,1317,1537,,2721,18077,977,2140,677,1296,1156,1109,,3389
0500000US17029,"Coles County, Illinois",51736,2430,5403,1524,9376,3824,3157,8335,24999,1229,2752,788,4387,1861,1619,,3649,26737,1201,2651,736,4989,1963,1538,,4686
0500000US17031,"Cook County, Illinois",5223719,327844,639497,193084,476265,437371,415948,724730,2534640,167332,324927,97479,237401,217603,207448,,303956,2689079,160512,314570,95605,238864,219768,208500,,420774
