GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_022E,S0101_C01_022E,S0101_C01_007E,S0101_C01_007E,S0101_C01_008E,S0101_C01_008E,,S0101_C01_028E,S0101_C02_001E,S0101_C02_002E,S0101_C02_020E,S0101_C02_021E,S0101_C02_022E,S0101_C02_022E,S0101_C02_007E,S0101_C02_007E,S0101_C02_008E,S0101_C02_008E,,S0101_C02_028E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_022E,S0101_C03_022E,S0101_C03_007E,S0101_C03_007E,S0101_C03_008E,S0101_C03_008E,,S0101_C03_028E
Geography,Geographic Area Name,Total!!Estimate!!Total population,Total!!Estimate!!AGE!!Under 5 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!30 to 34 years,Total!!Estimate!!AGE!!30 to 34 years,,Total!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,Male!!Estimate!!Total population,Male!!Estimate!!AGE!!Under 5 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!30 to 34 years,Male!!Estimate!!AGE!!30 to 34 years,,Male!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,Female!!Estimate!!Total population,Female!!Estimate!!AGE!!Under 5 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!30 to 34 years,Female!!Estimate!!AGE!!30 to 34 years,,Female!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over
0500000US01101,"Montgomery County, Alabama",228138,15513,30342,9354,25095,11,17110,7.5,15970,7,,29430,108296,7906,15378,4765,12562,11.6,8230,7.6,7689,7.1,,12129,119842,7670,14980,4674,12583,10.5,8748,7.3,8269,6.9,,17257
0500000US01103,"Morgan County, Alabama",119786,7307,15812,4911,9822,8.2,7307,6.1,7547,6.3,,18327,58814,3764,8058,2470,5176,8.8,3705,6.3,3764,6.4,,7940,60972,3475,7743,2439,4695,7.7,3658,6,3841,6.3,,10365
0500000US01105,"Perry County, Alabama",10038,642,1235,422,1626,16.2,241,2.4,582,5.8,,1767,4651,330,586,186,814,17.5,167,3.6,200,4.3,,735,5387,312,646,232,808,15,70,1.3,388,7.2,,1029
0500000US01107,"Pickens County, Alabama",19856,1092,2403,794,1747,8.8,1172,5.9,1172,5.9,,3515,9657,521,1246,406,927,9.6,570,5.9,589,6.1,,1516,10199,571,1152,388,806,7.9,592,5.8,581,5.7,,2009
0500000US01109,"Pike County, Alabama",33155,1890,3581,1094,7095,21.4,2420,7.3,1757,5.3,,4575,15818,949,1819,522,3480,22,1123,7.1,870,5.5,,1977,17337,936,1768,555,3623,20.9,1300,7.5,902,5.2,,2583
0500000US01111,"Randolph County, Alabama",22648,1268,2899,906,2016,8.9,1019,4.5,1087,4.8,,4280,11090,721,1542,466,943,8.5,543,4.9,532,4.8,,1874,11558,543,1364,451,1075,9.3,474,4.1,566,4.9,,2404
0500000US01113,"Russell County, Alabama",58302,4489,7929,2332,5364,9.2,4781,8.2,4373,7.5,,7229,28347,2268,4082,1247,2665,9.4,2353,8.3,2268,8,,2948,29955,2217,3864,1078,2666,8.9,2456,8.2,2097,7,,4314
0500000US01115,"St. Clair County, Alabama",85864,5238,11420,3349,6697,7.8,5238,6.1,5839,6.8,,12622,43141,2847,5997,1639,3581,8.3,2545,5.9,2934,6.8,,5738,42723,2350,5383,1666,3119,7.3,2649,6.2,2905,6.8,,6878
0500000US01117,"Shelby County, Alabama",203530,12415,28901,8752,16282,8,12619,6.2,14044,6.9,,25238,99134,6245,14771,4461,8228,8.3,5948,6,6939,7,,11202,104396,6159,14093,4280,8038,7.7,6681,6.4,7203,6.9,,14093
0500000US01119,"Sumter County, Alabama",13341,640,1521,507,2521,18.9,600,4.5,587,4.4,,2108,5905,201,732,260,1169,19.8,289,4.9,266,4.5,,815,7436,446,796,253,1361,18.3,305,4.1,327,4.4,,1294
0500000US01121,"Talladega County, Alabama",81437,4642,10342,3176,7166,8.8,4886,6,4968,6.1,,12704,39494,2251,5174,1619,3475,8.8,2370,6,2488,6.3,,5529,41943,2349,5201,1594,3691,8.8,2475,5.9,2433,5.8,,7172
0500000US01123,"Tallapoosa County, Alabama",41153,2305,4980,1564,3416,8.3,2181,5.3,2263,5.5,,7778,19593,921,2469,823,1744,8.9,1078,5.5,1058,5.4,,3488,21560,1401,2501,755,1660,7.7,1100,5.1,1186,5.5,,4290
0500000US01125,"Tuscaloosa County, Alabama",200458,12027,23253,6816,37486,18.7,15836,7.9,13230,6.6,,22852,96781,6000,11904,3387,18292,18.9,8033,8.3,6388,6.6,,9678,103677,5910,11301,3525,19180,18.5,7672,7.4,6739,6.5,,13271
0500000US01127,"Walker County, Alabama",65923,3889,8109,2637,5472,8.3,3560,5.4,3758,5.7,,11668,32013,1889,4130,1345,2785,8.7,1825,5.7,1921,6,,5026,33910,2001,3967,1289,2713,8,1729,5.1,1831,5.4,,6646
0500000US01129,"Washington County, Alabama",16997,680,2533,782,1513,8.9,969,5.7,952,5.6,,2703,8490,374,1333,450,807,9.5,467,5.5,458,5.4,,1231,8507,298,1191,332,698,8.2,502,5.9,493,5.8,,1472
0500000US01131,"Wilcox County, Alabama",11235,640,1640,562,989,8.8,562,5,618,5.5,,1921,5376,398,828,285,527,9.8,247,4.6,290,5.4,,806,5859,240,809,275,463,7.9,316,5.4,322,5.5,,1119
0500000US01133,"Winston County, Alabama",24130,1231,2944,917,1761,7.3,1231,5.1,1375,5.7,,4681,11876,641,1425,475,914,7.7,629,5.3,701,5.9,,2090,12254,600,1532,441,858,7,613,5,662,5.4,,2598
0500000US02013,"Aleutians East Borough, Alaska",3304,106,231,66,380,11.5,215,6.5,258,7.8,,192,2198,62,134,35,266,12.1,154,7,185,8.4,,112,1106,45,97,32,113,10.2,62,5.6,74,6.7,,82
0500000US02016,"Aleutians West Census Area, Alaska",5684,216,654,301,603,10.6,438,7.7,466,8.2,,301,3393,112,207,159,411,12.1,248,7.3,322,9.5,,200,2291,103,447,144,192,8.4,188,8.2,144,6.3,,101
0500000US02020,"Anchorage Municipality, Alaska",299107,22433,40679,12263,34696,11.6,27219,9.1,23031,7.7,,25424,153122,11484,20978,6125,19293,12.6,14393,9.4,11944,7.8,,11790,145985,10803,19854,5985,15182,10.4,12847,8.8,11241,7.7,,13723
0500000US02050,"Bethel Census Area, Alaska",17776,1884,3449,1013,1991,11.2,1458,8.2,1120,6.3,,1155,9351,954,1823,542,1029,11,748,8,598,6.4,,580,8425,935,1626,472,960,11.4,699,8.3,531,6.3,,573
0500000US02060,"Bristol Bay Borough, Alaska",970,47,141,52,81,8.4,59,6.1,57,5.9,,69,553,30,73,20,58,10.5,38,6.9,31,5.6,,40,417,17,68,32,23,5.5,21,5,26,6.2,,29
0500000US02068,"Denali Borough, Alaska",2060,142,212,58,266,12.9,163,7.9,146,7.1,,142,1126,83,131,37,132,11.7,79,7,70,6.2,,84,934,59,82,20,133,14.2,84,9,77,8.2,,58
0500000US02070,"Dillingham Census Area, Alaska",4979,523,807,249,568,11.4,363,7.3,309,6.2,,388,2589,246,425,124,300,11.6,168,6.5,166,6.4,,202,2390,280,385,122,270,11.3,196,8.2,143,6,,184
0500000US02090,"Fairbanks North Star Borough, Alaska",99705,7976,13061,3589,14358,14.4,10070,10.1,7976,8,,7478,53477,4171,6685,1818,8824,16.5,5562,10.4,4332,8.1,,3797,46228,3791,6379,1757,5547,12,4530,9.8,3652,7.9,,3744
0500000US02100,"Haines Borough, Alaska",2560,90,251,77,207,8.1,179,7,174,6.8,,422,1387,55,133,43,141,10.2,112,8.1,76,5.5,,259,1173,34,118,34,66,5.6,66,5.6,97,8.3,,164
0500000US02105,"Hoonah-Angoon Census Area, Alaska",2128,117,211,60,128,6,96,4.5,143,6.7,,296,1129,47,79,35,78,6.9,49,4.3,81,7.2,,177,999,69,132,24,49,4.9,46,4.6,61,6.1,,118
0500000US02110,"Juneau City and Borough, Alaska",32531,1984,4066,1301,2928,9,2472,7.6,2472,7.6,,3156,16645,1032,2031,749,1481,8.9,1332,8,1265,7.6,,1481,15886,953,2033,540,1430,9,1128,7.1,1207,7.6,,1668
0500000US02122,"Kenai Peninsula Borough, Alaska",57221,3662,7210,2346,4978,8.7,3490,6.1,3433,6,,7668,29974,1828,3657,1199,2878,9.6,1858,6.2,1798,6,,4017,27247,1826,3542,1144,2098,7.7,1608,5.9,1635,6,,3624
0500000US02130,"Ketchikan Gateway Borough, Alaska",13699,890,1712,548,1219,8.9,959,7,890,6.5,,1575,7038,429,852,289,697,9.9,500,7.1,457,6.5,,774,6661,473,859,260,526,7.9,460,6.9,433,6.5,,806
0500000US02150,"Kodiak Island Borough, Alaska",13973,1230,1998,615,1607,11.5,978,7,1104,7.9,,1104,7468,612,1060,358,956,12.8,523,7,620,8.3,,538,6505,611,937,254,651,10,449,6.9,481,7.4,,566
0500000US02158,"Kusilvak Census Area, Alaska",7914,997,1694,499,1029,13,681,8.6,419,5.3,,419,4200,550,874,260,538,12.8,378,9,218,5.2,,193,3714,446,817,241,490,13.2,305,8.2,197,5.3,,223
0500000US02164,"Lake and Peninsula Borough, Alaska",1474,124,248,85,158,10.7,109,7.4,91,6.2,,94,731,54,110,42,86,11.8,57,7.8,42,5.7,,42,743,70,138,44,72,9.7,52,7,49,6.6,,52
0500000US02170,"Matanuska-Susitna Borough, Alaska",96178,7021,15100,4520,8848,9.2,6636,6.9,6540,6.8,,8752,50205,3565,7832,2360,4970,9.9,3514,7,3414,6.8,,4418,45973,3448,7264,2207,3908,8.5,3126,6.8,3126,6.8,,4321
0500000US02180,"Nome Census Area, Alaska",9854,1064,1813,512,1074,10.9,808,8.2,641,6.5,,709,5272,569,944,279,548,10.4,438,8.3,343,6.5,,364,4582,499,866,238,518,11.3,367,8,302,6.6,,339
0500000US02185,"North Slope Borough, Alaska",9667,754,1305,387,938,9.7,812,8.4,831,8.6,,454,6172,395,679,235,568,9.2,525,8.5,562,9.1,,259,3495,360,629,147,370,10.6,287,8.2,273,7.8,,196
0500000US02188,"Northwest Arctic Borough, Alaska",7732,835,1508,394,967,12.5,626,8.1,510,6.6,,518,4165,458,775,204,529,12.7,329,7.9,258,6.2,,237,3567,378,735,196,435,12.2,296,8.3,250,7,,278
0500000US02195,"Petersburg Borough, Alaska",3221,245,377,132,296,9.2,171,5.3,184,5.7,,396,1708,135,157,79,191,11.2,85,5,109,6.4,,202,1513,109,221,51,104,6.9,86,5.7,76,5,,194
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",6376,434,861,268,510,8,389,6.1,370,5.8,,701,3468,218,458,142,295,8.5,205,5.9,198,5.7,,395,2908,215,404,128,215,7.4,183,6.3,169,5.8,,308
0500000US02220,"Sitka City and Borough, Alaska",8943,572,1154,322,724,8.1,608,6.8,617,6.9,,1118,4584,303,605,174,385,8.4,270,5.9,330,7.2,,518,4359,266,545,148,340,7.8,336,7.7,288,6.6,,602
0500000US02230,"Skagway Municipality, Alaska",999,65,64,20,58,5.8,66,6.6,87,8.7,,85,527,25,27,2,20,3.8,34,6.5,63,12,,49,472,40,37,18,38,8.1,32,6.8,24,5.1,,36
0500000US02240,"Southeast Fairbanks Census Area, Alaska",7029,548,1082,302,647,9.2,443,6.3,387,5.5,,759,3909,262,571,156,364,9.3,246,6.3,258,6.6,,422,3120,284,512,144,284,9.1,197,6.3,128,4.1,,334
0500000US02261,"Valdez-Cordova Census Area, Alaska",9617,596,1375,385,942,9.8,683,7.1,615,6.4,,933,5137,303,714,195,678,13.2,318,6.2,298,5.8,,467,4480,291,663,184,264,5.9,363,8.1,314,7,,470
0500000US02275,"Wrangell City and Borough, Alaska",2387,88,236,98,148,6.2,117,4.9,107,4.5,,516,1227,44,148,45,71,5.8,72,5.9,45,3.7,,240,1160,45,88,51,77,6.6,44,3.8,61,5.3,,276
0500000US02282,"Yakutat City and Borough, Alaska",643,47,78,28,52,8.1,26,4,35,5.4,,69,367,29,21,14,27,7.4,13,3.5,18,4.9,,41,276,18,57,14,25,9.1,13,4.7,17,6.2,,28
0500000US02290,"Yukon-Koyukuk Census Area, Alaska",5644,463,869,248,519,9.2,373,6.6,344,6.1,,728,3038,222,447,128,295,9.7,207,6.8,201,6.6,,401,2606,242,422,122,224,8.6,164,6.3,146,5.6,,326
0500000US04001,"Apache County, Arizona",72124,5626,12045,3750,7501,10.4,4327,6,4039,5.6,,9304,35663,2853,5956,1854,3780,10.6,2318,6.5,2104,5.9,,4280,36461,2807,6089,1896,3719,10.2,2005,5.5,1932,5.3,,5032
0500000US04003,"Cochise County, Arizona",129647,8297,16206,4797,11798,9.1,8686,6.7,8038,6.2,,24633,66100,4164,8329,2380,6676,10.1,4825,7.3,4363,6.6,,11766,63547,4194,7816,2415,5147,8.1,3813,6,3686,5.8,,12836
0500000US04005,"Coconino County, Arizona",136701,8339,16541,5195,26930,19.7,9706,7.1,8475,6.2,,14217,67553,4323,8444,2635,12632,18.7,5134,7.6,4256,6.3,,6688,69148,4011,8159,2558,14314,20.7,4564,6.6,4149,6,,7537
0500000US04007,"Gila County, Arizona",53165,2977,6061,1861,3828,7.2,2446,4.6,2339,4.4,,13610,26436,1560,3093,952,1983,7.5,1295,4.9,1269,4.8,,6530,26729,1443,2967,882,1844,6.9,1176,4.4,1096,4.1,,7056
0500000US04009,"Graham County, Arizona",37407,2955,5798,1683,4227,11.3,2806,7.5,2693,7.2,,4489,20049,1504,2907,842,2306,11.5,1644,8.2,1644,8.2,,2065,17358,1441,2864,833,1909,11,1146,6.6,1041,6,,2430
0500000US04011,"Greenlee County, Arizona",9023,632,1480,469,785,8.7,668,7.4,668,7.4,,1038,4748,370,769,290,413,8.7,332,7,351,7.4,,494,4275,265,714,180,376,8.8,338,7.9,312,7.3,,547
0500000US04012,"La Paz County, Arizona",20335,935,1993,590,1301,6.4,834,4.1,895,4.4,,7158,10378,488,1038,280,716,6.9,394,3.8,457,4.4,,3736,9957,438,966,299,597,6,428,4.3,448,4.5,,3415
0500000US04013,"Maricopa County, Arizona",4018143,273234,574594,168762,389760,9.7,289306,7.2,281270,7,,538431,1986158,139031,291965,87391,200602,10.1,146976,7.4,141017,7.1,,242311,2031985,134111,280414,83311,188975,9.3,142239,7,140207,6.9,,296670
0500000US04015,"Mohave County, Arizona",203362,9761,22166,6914,13829,6.8,9965,4.9,9761,4.8,,52671,102371,4914,11363,3583,7371,7.2,5221,5.1,5119,5,,26002,100991,4848,10907,3434,6564,6.5,4747,4.7,4646,4.6,,26561
0500000US04017,"Navajo County, Arizona",107656,7967,17225,5167,10012,9.3,6459,6,5921,5.5,,16364,53984,4103,8799,2699,5182,9.6,3455,6.4,3077,5.7,,7666,53672,3918,8427,2523,4884,9.1,2952,5.5,2845,5.3,,8695
0500000US04019,"Pima County, Arizona",998537,59912,122820,36946,119824,12,61909,6.2,61909,6.2,,170750,491108,30449,62862,19153,60897,12.4,31922,6.5,31431,6.4,,77104,507429,29431,60384,18267,58354,11.5,29431,5.8,30446,6,,93874
0500000US04021,"Pinal County, Arizona",389772,25335,56127,15201,30792,7.9,25335,6.5,27674,7.1,,67041,202502,12758,28755,7898,17415,8.6,13973,6.9,14783,7.3,,32603,187270,12734,27716,7116,13671,7.3,11236,6,12922,6.9,,34270
0500000US04023,"Santa Cruz County, Arizona",47073,3436,7626,2448,4472,9.5,2354,5,2448,5.2,,7202,22566,1828,3859,1241,2211,9.8,1219,5.4,1106,4.9,,3272,24507,1617,3774,1201,2255,9.2,1152,4.7,1323,5.4,,3921
0500000US04025,"Yavapai County, Arizona",215996,9288,21816,7344,14904,6.9,9720,4.5,9720,4.5,,58751,105693,4756,11098,3911,8033,7.6,4968,4.7,5073,4.8,,28009,110303,4522,10699,3419,6839,6.2,4633,4.2,4633,4.2,,30775
0500000US04027,"Yuma County, Arizona",202987,15224,29433,9134,23749,11.7,14209,7,12585,6.2,,34305,103779,7783,14944,4566,13803,13.3,7783,7.5,6746,6.5,,16397,99208,7341,14584,4464,10020,10.1,6349,6.4,5853,5.9,,17857
0500000US05001,"Arkansas County, Arkansas",18731,1255,2341,749,1424,7.6,1068,5.7,1180,6.3,,3222,8936,545,1162,375,688,7.7,509,5.7,572,6.4,,1412,9795,715,1175,372,744,7.6,558,5.7,607,6.2,,1802
0500000US05003,"Ashley County, Arkansas",21229,1337,2823,849,1762,8.3,1061,5,1359,6.4,,3736,10185,621,1436,438,937,9.2,458,4.5,672,6.6,,1681,11044,729,1381,420,828,7.5,596,5.4,685,6.2,,2043
0500000US05005,"Baxter County, Arkansas",41040,1765,4145,1313,2380,5.8,2011,4.9,1806,4.4,,12148,19811,911,2100,654,1208,6.1,1030,5.2,852,4.3,,5725,21229,849,2038,658,1189,5.6,955,4.5,955,4.5,,6390
0500000US05007,"Benton County, Arkansas",238198,17627,36921,10004,19294,8.1,16436,6.9,18579,7.8,,30251,117781,9069,18845,5065,9776,8.3,8245,7,9305,7.9,,13545,120417,8550,18183,4937,9513,7.9,8309,6.9,9272,7.7,,16618
0500000US05009,"Boone County, Arkansas",37227,2196,4802,1452,2866,7.7,2122,5.7,2159,5.8,,7222,18138,1106,2430,744,1487,8.2,1052,5.8,1088,6,,3229,19089,1069,2367,725,1393,7.3,1069,5.6,1069,5.6,,3990
0500000US05011,"Bradley County, Arkansas",11206,762,1502,359,953,8.5,594,5.3,740,6.6,,2017,5534,410,836,177,448,8.1,332,6,426,7.7,,863,5672,346,658,176,499,8.8,267,4.7,318,5.6,,1151
0500000US05013,"Calhoun County, Arkansas",5245,288,545,184,493,9.4,278,5.3,247,4.7,,1007,2692,151,296,113,283,10.5,143,5.3,143,5.3,,444,2553,138,253,69,209,8.2,133,5.2,102,4,,564
0500000US05015,"Carroll County, Arkansas",27635,1575,3537,1105,2045,7.4,1299,4.7,1520,5.5,,5720,13535,744,1773,501,1096,8.1,650,4.8,717,5.3,,2707,14100,832,1763,592,945,6.7,649,4.6,818,5.8,,3017
0500000US05017,"Chicot County, Arkansas",11353,749,1453,409,920,8.1,602,5.3,579,5.1,,2157,5577,357,764,218,547,9.8,329,5.9,296,5.3,,876,5776,393,693,191,375,6.5,271,4.7,289,5,,1282
0500000US05019,"Clark County, Arkansas",22751,1206,2457,819,5119,22.5,1069,4.7,887,3.9,,3526,10786,701,1143,367,2405,22.3,550,5.1,453,4.2,,1521,11965,491,1304,443,2704,22.6,526,4.4,443,3.7,,1998
0500000US05021,"Clay County, Arkansas",15400,708,1910,662,1201,7.8,801,5.2,801,5.2,,3203,7588,364,979,341,637,8.4,440,5.8,379,5,,1419,7812,344,930,320,562,7.2,367,4.7,422,5.4,,1781
0500000US05023,"Cleburne County, Arkansas",25711,1337,2905,874,1748,6.8,1234,4.8,1363,5.3,,6479,12842,706,1477,449,976,7.6,629,4.9,693,5.4,,3082,12869,631,1428,425,785,6.1,605,4.7,656,5.1,,3385
0500000US05025,"Cleveland County, Arkansas",8510,417,1200,383,723,8.5,383,4.5,434,5.1,,1532,4234,233,635,233,343,8.1,182,4.3,203,4.8,,703,4276,188,569,154,381,8.9,201,4.7,235,5.5,,834
0500000US05027,"Columbia County, Arkansas",24327,1460,2919,949,3990,16.4,1362,5.6,1265,5.2,,3965,11569,729,1481,463,2025,17.5,636,5.5,602,5.2,,1643,12758,714,1429,485,1965,15.4,727,5.7,663,5.2,,2322
0500000US05029,"Conway County, Arkansas",21110,1224,2829,844,1731,8.2,1203,5.7,1203,5.7,,3821,10346,548,1459,435,879,8.5,600,5.8,600,5.8,,1717,10764,667,1367,409,861,8,603,5.6,603,5.6,,2099
0500000US05031,"Craighead County, Arkansas",101409,7099,14096,3955,12068,11.9,8011,7.9,7200,7.1,,12676,49362,3702,7256,2024,6072,12.3,3900,7.9,3554,7.2,,5380,52047,3383,6818,1926,5985,11.5,4164,8,3643,7,,7287
0500000US05033,"Crawford County, Arkansas",61748,3828,9015,2840,5063,8.2,3705,6,3581,5.8,,9200,30269,1907,4601,1483,2573,8.5,1786,5.9,1756,5.8,,4086,31479,1889,4439,1354,2455,7.8,1920,6.1,1826,5.8,,5131
0500000US05035,"Crittenden County, Arkansas",49765,3882,7763,2339,4628,9.3,3434,6.9,3135,6.3,,5922,23482,1926,3828,1198,2231,9.5,1597,6.8,1409,6,,2536,26283,1945,3916,1130,2418,9.2,1840,7,1708,6.5,,3391
0500000US05037,"Cross County, Arkansas",17467,1135,2376,786,1345,7.7,943,5.4,943,5.4,,2934,8384,587,1207,361,654,7.8,478,5.7,444,5.3,,1258,9083,545,1163,427,690,7.6,463,5.1,490,5.4,,1671
0500000US05039,"Dallas County, Arkansas",7868,330,1149,378,622,7.9,346,4.4,315,4,,1550,3877,202,667,159,322,8.3,174,4.5,136,3.5,,644,3991,128,479,220,299,7.5,172,4.3,176,4.4,,902
0500000US05041,"Desha County, Arkansas",12379,879,1770,520,1015,8.2,706,5.7,557,4.5,,2080,5741,385,919,235,459,8,327,5.7,166,2.9,,884,6638,498,856,285,564,8.5,385,5.8,392,5.9,,1195
0500000US05043,"Drew County, Arkansas",18740,1143,2343,731,2886,15.4,937,5,1031,5.5,,2961,9215,617,1253,405,1520,16.5,405,4.4,534,5.8,,1299,9525,533,1086,314,1372,14.4,524,5.5,505,5.3,,1657
0500000US05045,"Faulkner County, Arkansas",119343,8115,15873,4654,18737,15.7,9309,7.8,8115,6.8,,13008,58488,4211,8071,2515,8773,15,4738,8.1,4153,7.1,,5673,60855,3895,7850,2191,9919,16.3,4503,7.4,3956,6.5,,7242
0500000US05047,"Franklin County, Arkansas",17866,1072,2448,733,1536,8.6,965,5.4,1018,5.7,,3234,8797,510,1276,387,880,10,431,4.9,484,5.5,,1443,9069,562,1170,345,653,7.2,535,5.9,544,6,,1787
0500000US05049,"Fulton County, Arkansas",12224,587,1406,465,782,6.4,513,4.2,562,4.6,,3007,6055,327,721,266,418,6.9,266,4.4,279,4.6,,1465,6169,265,691,197,364,5.9,247,4,284,4.6,,1548
